5	header
postResults v2.0.1	Myself_tensionX.spectralOut --cr f,p --co edge_density --co dipole_density --co twin_fraction
addStrainTensors v2.0.1	Myself_tensionX.txt --left --logarithmic
addCauchy v2.0.1	Myself_tensionX.txt
addMises v2.0.1	-e ln(V) -s Cauchy Myself_tensionX.txt
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_edge_density	2_edge_density	3_edge_density	4_edge_density	5_edge_density	6_edge_density	7_edge_density	8_edge_density	9_edge_density	10_edge_density	11_edge_density	12_edge_density	1_dipole_density	2_dipole_density	3_dipole_density	4_dipole_density	5_dipole_density	6_dipole_density	7_dipole_density	8_dipole_density	9_dipole_density	10_dipole_density	11_dipole_density	12_dipole_density	1_twin_fraction	2_twin_fraction	3_twin_fraction	4_twin_fraction	5_twin_fraction	6_twin_fraction	7_twin_fraction	8_twin_fraction	9_twin_fraction	10_twin_fraction	11_twin_fraction	12_twin_fraction	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
80	n/a	n/a	1	1	8.0	8.0	0.5	1.008	9.14795583035e-20	0.0	5.75982404133e-20	0.995856782381	0.0	-1.79570984818e-19	6.94567016749e-20	0.996693884169	204564842.781	2567092.7695	5852516.93325	2536159.5614	-493.574419005	2250432.57373	5786871.18202	2252316.9763	554.369262341	1.4209539593e+11	3.09079831328e+11	2.50268395085e+11	1.56116719766e+11	4.16725477185e+11	3.35371293289e+11	1.22001851107e+11	1.40771045787e+11	3.70637466748e+11	2.40005347553e+11	1.98505409907e+11	1.58775731437e+11	58586489281.8	1.76124485074e+11	1.74412388525e+11	67739148387.0	2.27902930853e+11	1.88982286923e+11	45384200962.1	60390035596.4	2.73298676499e+11	1.32300618981e+11	94873476639.3	80751619082.3	0.000182315015156	1.54630184862e-06	4.63674442598e-05	0.000313300988756	1.01815493987e-05	0.00019093541358	9.88945376998e-06	1.64772784174e-05	1.72284070558e-05	5.94558077147e-05	5.90830021529e-06	0.000140087433793	0.007968169649176881	0.0	0.0	0.0	-0.0041518245268741295	0.0	0.0	0.0	-0.0033115931076165847	206097307.2336034	2555166.694420378	5830224.274095869	2555158.7907941565	-491.2813949084921	2241860.513727833	5830222.592055472	2241853.2713331976	552.2576298328243	0.00781498980613	206428501.752
84	n/a	n/a	1	1	8.0	8.0	0.5	1.0084	8.47032947254e-20	0.0	-6.43745039913e-20	0.995647440362	0.0	3.72694496792e-20	-8.43644815465e-19	0.996511436573	205892387.092	2663005.50809	5860001.9183	2629327.3862	911.14239133	2353658.12423	5790918.42974	2355692.56086	19.7208940874	1.48928574798e+11	3.23809093081e+11	2.60503645732e+11	1.63448672459e+11	4.34986538474e+11	3.49278398109e+11	1.28275782254e+11	1.4843509374e+11	3.85152453341e+11	2.51914301513e+11	2.07721086727e+11	1.66862905694e+11	64954303233.9	1.93192096777e+11	1.90917614071e+11	74907245205.5	2.48962958572e+11	2.05865140179e+11	50487394046.6	66876387344.6	2.95353670301e+11	1.45288046726e+11	1.04592884926e+11	89149373007.6	0.00019388834772	2.14783423346e-06	5.10203561749e-05	0.000334679126601	1.12808928487e-05	0.00020576675829	1.09479794757e-05	1.85196300489e-05	1.81880347166e-05	6.17489472829e-05	6.76824378517e-06	0.000148260531126	0.008364916331627672	0.0	0.0	0.0	-0.0043620596018295365	0.0	0.0	0.0	-0.003494662653549344	207516397.73825884	2650067.526918065	5836592.054607657	2650066.6458103163	906.7156850884365	2344255.5990030826	5836595.267598565	2344247.632974314	19.642111955768637	0.00821080463755	207852389.178
88	n/a	n/a	1	1	8.0	8.0	0.5	1.0088	1.42301535139e-19	0.0	1.15196480827e-19	0.995438236017	0.0	2.71050543121e-20	4.06575814682e-20	0.996329005342	207189604.107	2751693.45877	5881122.28822	2715240.9975	-2982.56596939	2454169.71456	5808426.49286	2456358.09839	1229.40499829	1.55628979164e+11	3.38225545555e+11	2.70506832522e+11	1.70628084344e+11	4.52951492914e+11	3.62917754239e+11	1.34448796771e+11	1.56009644248e+11	3.99445614352e+11	2.63819325193e+11	2.16718521576e+11	1.7483891612e+11	71548221452.5	2.10700897497e+11	2.07814935317e+11	82332953330.8	2.70693846351e+11	2.23167914502e+11	55789528714.3	73612904365.4	3.17951192482e+11	1.58752473661e+11	1.14596610081e+11	97849601914.9	0.000205423285779	2.77078565364e-06	5.58150106686e-05	0.000356378589357	1.24418831158e-05	0.000220647078996	1.20320597883e-05	2.08100962524e-05	1.91242597468e-05	6.39658019882e-05	7.66703383541e-06	0.0001563457318	0.00876150566857267	0.0	0.0	0.0	-0.004572200579941683	0.0	0.0	0.0	-0.0036777492947804445	208905978.22071835	2737740.017609694	5856536.008362749	2737734.2561782156	-2967.4418069844905	2443909.954524025	5856543.930589318	2443902.2603004454	1224.2654188246308	0.00860649405283	209249546.562
92	n/a	n/a	1	1	8.0	8.0	0.5	1.0092	-3.55753837847e-20	0.0	8.47032947254e-20	0.995229129389	0.0	-9.82558218815e-20	-6.06475590234e-19	0.99614665082	208457320.043	2833771.86726	5920303.57036	2794529.73581	-217.753290966	2558926.10939	5843731.55431	2561287.29777	-97.2222282153	1.62208954911e+11	3.52361257038e+11	2.80275374583e+11	1.77663321389e+11	4.70652546638e+11	3.76311699076e+11	1.40536756914e+11	1.63496315659e+11	4.13552385099e+11	2.756877545e+11	2.25553651271e+11	1.82690529262e+11	78361902519.6	2.28604627038e+11	2.25093003216e+11	90008624531.5	2.93085399803e+11	2.40867011555e+11	61295434497.6	80583634996.7	3.41072751607e+11	1.72658296183e+11	1.24876053286e+11	1.06819726579e+11	0.000217004725659	3.39112135571e-06	6.07470638725e-05	0.000378386508784	1.36665012323e-05	0.000235572848171	1.31531029589e-05	2.32336138323e-05	2.00330796678e-05	6.61082996634e-05	8.60104317936e-06	0.000164358294013	0.009157937784765724	0.0	0.0	0.0	-0.004782287541131661	0.0	0.0	0.0	-0.0038607924571347372	210266841.9931556	2818800.6532094097	5894454.986024221	2818787.760888072	-216.60286980227193	2547753.6050476977	5894458.295477734	2547755.6579005388	-96.79774711640762	0.00900205374639	210617555.204
96	n/a	n/a	1	1	8.0	8.0	0.5	1.0096	-8.30092288309e-20	0.0	1.25360876194e-19	0.99501987378	0.0	-1.32137139772e-19	9.35124373769e-19	0.995964616935	209699247.206	2906687.45706	5967830.69436	2864703.22183	1481.71699548	2670891.52961	5887235.0927	2673429.17653	-1017.61121533	1.68676922951e+11	3.66241738568e+11	2.89803671358e+11	1.8457810482e+11	4.8808117942e+11	3.89517278346e+11	1.46563504014e+11	1.70913513363e+11	4.27511526535e+11	2.87492337908e+11	2.34278563889e+11	1.90386435365e+11	85382537581.7	2.46862507502e+11	2.42731247965e+11	97958358600.8	3.1608837716e+11	2.58957023001e+11	67020260357.8	87775830444.6	3.64725484197e+11	1.86966058716e+11	1.35401215862e+11	1.16013702659e+11	0.000228642911909	4.03862715127e-06	6.58228693257e-05	0.000400655258636	1.49348451596e-05	0.000250567579598	1.43324400292e-05	2.56694251243e-05	2.08988739781e-05	6.81799463894e-05	9.55821054145e-06	0.000172299481589	0.009554212804811711	0.0	0.0	0.0	-0.004992568374773947	0.0	0.0	0.0	-0.004043547194234842	211602700.8001988	2890713.7278133132	5940669.569509339	2890706.3177712485	1473.5742052916285	2658735.618691336	5940673.905411066	2658737.3204371273	-1012.9798062494539	0.00939750038727	211961684.089
100	n/a	n/a	1	1	8.0	8.0	0.5	1.01	4.74338450462e-20	0.0	7.45388993584e-20	0.994810436511	0.0	-4.40457132572e-20	-6.60685698858e-20	0.995782937826	210916186.212	2971234.53696	6011973.60734	2926544.43894	1986.9227094	2782220.82886	5927355.72371	2784942.91523	-1591.07369735	1.75043643495e+11	3.79892037431e+11	2.99137942708e+11	1.91366297259e+11	5.05205113905e+11	4.02571967821e+11	1.52513395455e+11	1.78283161051e+11	4.41346791637e+11	2.99207281787e+11	2.429071977e+11	1.97907772857e+11	92597976058.7	2.65481152251e+11	2.60725715083e+11	1.06173943785e+11	3.396424402e+11	2.7745002352e+11	72953365295.5	95197047809.0	3.88888072273e+11	2.01662126906e+11	1.46161317578e+11	1.25406592333e+11	0.000240245892468	4.83686311661e-06	7.10653386607e-05	0.000423184193872	1.62310514107e-05	0.000265631059344	1.55977399434e-05	2.80465773848e-05	2.17193939134e-05	7.01921578456e-05	1.05289787003e-05	0.000180168640916	0.009950330853168092	0.0	0.0	0.0	-0.005203076043382491	0.0	0.0	0.0	-0.004225979058222221	212914332.0631919	2954274.7334577916	5983500.873849547	2954269.4928299794	1975.5813567378918	2769044.218757287	5983509.40949666	2769046.4641018123	-1583.5383653097854	0.00979283436209	213281556.504
104	n/a	n/a	1	1	8.0	8.0	0.5	1.0096	0.0	0.0	-1.15196480827e-19	0.994929538007	0.0	1.52465930506e-19	4.76032516357e-19	0.995894786521	144386289.922	2551275.18434	6512738.3189	2514214.85461	1821.73530716	4225344.21444	6424328.90223	4229425.67411	-5366.45509481	1.75044739843e+11	3.80069374179e+11	2.99142861536e+11	1.91369595985e+11	5.05209932764e+11	4.02574807394e+11	1.5251915002e+11	1.78284459199e+11	4.41353705806e+11	2.99212061884e+11	2.42910364224e+11	1.9791296648e+11	92598703366.7	2.65490094736e+11	2.60726944267e+11	1.06174974407e+11	3.39645447745e+11	2.77450829293e+11	72957733802.3	95197475991.5	3.88892284291e+11	2.01664106328e+11	1.46162930198e+11	1.25408776511e+11	0.000240247426915	4.84415696616e-06	7.10661417198e-05	0.000423186359363	1.62312308787e-05	0.000265631219951	1.56038004828e-05	2.80477242043e-05	2.17193985508e-05	7.01924848207e-05	1.05291741184e-05	0.000180169353818	0.009554212804811711	0.0	0.0	0.0	-0.0050833604044873875	0.0	0.0	0.0	-0.00411366300050856	145720339.24781615	2537432.5345925074	6483685.8202639185	2537444.8069383083	1811.850977964762	4206495.490444633	6483686.142072307	4206477.754340653	-5342.516020078542	0.00945174518327	146401658.896
108	n/a	n/a	1	1	8.0	8.0	0.5	1.0092	-1.43995601033e-19	0.0	6.77626357803e-20	0.995048409946	0.0	1.15196480827e-19	5.08219768353e-20	0.99600680456	77977213.8895	2131539.05842	7025949.48624	2101649.27036	3550.73394668	5638572.01697	6934094.4265	5643999.12752	-1645.93852719	1.75044739843e+11	3.803885673e+11	2.99142868356e+11	1.91369596122e+11	5.05209932789e+11	4.02574807506e+11	1.52519150042e+11	1.78290501534e+11	4.41373134638e+11	2.99212061895e+11	2.42910364228e+11	1.97912967097e+11	92598703366.8	2.65504007399e+11	2.60726944312e+11	1.06174974436e+11	3.39645447753e+11	2.77450829301e+11	72957733810.6	95197494039.1	3.8889238351e+11	2.01664106333e+11	1.46162930201e+11	1.25408776788e+11	0.000240258431528	4.84416188114e-06	7.10661417198e-05	0.00042318635937	1.62312308787e-05	0.000265631219969	1.56255761986e-05	2.80477242062e-05	2.17193985508e-05	7.01924848826e-05	1.05291741184e-05	0.000180169353819	0.009157937784765724	0.0	0.0	0.0	-0.00496388979501337	0.0	0.0	0.0	-0.004001189533325841	78679428.80078183	2120575.5404538605	6996544.02398465	2120575.4333032244	3532.4708352143048	5614973.097429829	6996538.623460212	5614969.358822583	-1639.0498378632824	0.00911062185657	80282205.7647
112	n/a	n/a	1	1	8.0	8.0	0.5	1.0088	9.3173624198e-20	0.0	-1.11808349038e-19	0.995166601376	0.0	-7.45388993584e-20	9.48676900925e-20	0.996119702895	11811257.3793	1794766.50982	7512640.21939	1770512.74525	-211.131805083	7061431.44552	7418207.23564	7068194.3055	168.885287961	1.75044739843e+11	3.80408610333e+11	2.99158168717e+11	1.91369596122e+11	5.05209932789e+11	4.02574807506e+11	1.52519150042e+11	1.7898937908e+11	4.41383544014e+11	2.99212061895e+11	2.42910364228e+11	1.97912967097e+11	92598703366.8	2.655052109e+11	2.60727011153e+11	1.06174974436e+11	3.39645447753e+11	2.77450829301e+11	72957733810.6	95219625971.9	3.88892449964e+11	2.01664106333e+11	1.46162930201e+11	1.25408776788e+11	0.000240290031374	4.84416188629e-06	7.10661417198e-05	0.00042318635937	1.62312308787e-05	0.000265631219969	1.62689481796e-05	2.80477242062e-05	2.17193985508e-05	7.01924848826e-05	1.05291741184e-05	0.000180169353819	0.00876150566857267	0.0	0.0	0.0	-0.004845117270972905	0.0	0.0	0.0	-0.003887844989494593	11914856.348776842	1786040.707424656	7483275.342065302	1786042.2769470208	-210.10532369923996	7033830.221172895	7483273.858125496	7033830.132520266	168.2251610790923	0.00876942453592	21632305.2549
116	n/a	n/a	1	1	8.0	8.0	0.5	1.0084	3.89635155737e-20	0.0	2.37169225231e-20	0.99528540043	0.0	6.77626357803e-21	1.71100655345e-19	0.996232188372	-54121878.5874	1490721.63957	7914731.00837	1471331.64136	-522.317814542	8393545.23723	7819231.34598	8401523.48579	187.201566128	1.75044739896e+11	3.80408614262e+11	3.00117757727e+11	1.91375282554e+11	5.05209932789e+11	4.02574807512e+11	1.52519150187e+11	1.79338009193e+11	4.41390395321e+11	2.99212061895e+11	2.42910364228e+11	1.97912967097e+11	92598703367.0	2.65505211155e+11	2.60781524521e+11	1.06175009074e+11	3.39645447755e+11	2.77450829302e+11	72957733811.1	95243173874.7	3.88903660111e+11	2.01664106333e+11	1.46162930201e+11	1.25408776788e+11	0.000241136950513	4.84416188659e-06	7.10661417198e-05	0.00042318635937	1.62312449259e-05	0.000265631219969	1.64258614927e-05	2.80479046242e-05	2.17193985508e-05	7.01924848826e-05	1.05291741184e-05	0.000180169353819	0.008364916331627672	0.0	0.0	0.0	-0.00472574834971016	0.0	0.0	0.0	-0.003774927710561694	-54583912.161650285	1483894.923467243	7885980.31872353	1483892.2662848595	-519.925875402833	8363055.228928516	7885983.415585989	8363048.954968351	186.52154628609054	0.00842806653794	58158225.044
120	n/a	n/a	1	1	8.0	8.0	0.5	1.008	3.55753837847e-20	0.0	-4.06575814682e-20	0.99541758097	0.0	8.13151629364e-20	1.50771864611e-19	0.996344171988	-114753246.178	1065288.57649	7350658.8036	1051997.50984	-443.497046969	8839921.50643	7265653.22949	8848151.18227	1933.16709536	1.75629014318e+11	3.81023480041e+11	3.02360084209e+11	1.9351134694e+11	5.05889442781e+11	4.03517061033e+11	1.5270576349e+11	1.79696546663e+11	4.4348217987e+11	2.99231628429e+11	2.4295003817e+11	1.97918091272e+11	92714690282.3	2.66142431635e+11	2.62042150618e+11	1.06334409662e+11	3.40623405826e+11	2.77971038776e+11	72960542366.1	95546547847.7	3.94634929741e+11	2.01723948798e+11	1.46163234569e+11	1.25411538281e+11	0.000241356945154	4.98226762614e-06	7.10661417199e-05	0.000423191754519	1.62315318137e-05	0.000265638133293	1.64843589055e-05	2.87069303799e-05	2.17194097941e-05	7.04873067154e-05	1.07789155698e-05	0.000180169357744	0.007968169649176881	0.0	0.0	0.0	-0.004592950497463637	0.0	0.0	0.0	-0.0036625268828232105	-115704510.17272152	1060711.6847377357	7325890.541897556	1060718.1986830432	-441.59161212137036	8810135.130113214	7325882.935799354	8810136.102541698	1926.6532317986869	0.00808181125547	117409293.39
124	n/a	n/a	1	1	8.0	8.0	0.5	1.0076	-6.09863722023e-20	0.0	1.01643953671e-20	0.995594751418	0.0	2.30392961653e-19	-5.75982404133e-20	0.996468949516	-152198097.821	836962.532721	4710905.7185	826995.104862	-1650.33384857	7958105.26834	4658871.5317	7965098.23198	-876.224280712	1.78382677835e+11	3.83620207124e+11	3.08926995621e+11	1.99203930841e+11	5.12384328559e+11	4.09415996633e+11	1.53992026828e+11	1.81330761781e+11	4.50188856768e+11	3.01211794316e+11	2.45415245363e+11	1.99104171547e+11	95251430911.6	2.69347627819e+11	2.69801380488e+11	1.0922629061e+11	3.49154435803e+11	2.83866221409e+11	73029306915.2	98656719479.9	4.13680067984e+11	2.05027669727e+11	1.4852290923e+11	1.26469100735e+11	0.000241619607714	5.074466715e-06	7.10661442169e-05	0.000436583592316	1.62315418857e-05	0.00026565605259	1.66427081709e-05	3.08141688804e-05	2.17195029954e-05	7.16038051744e-05	1.28785281181e-05	0.00018091259544	0.007571265496318126	0.0	0.0	0.0	-0.004414980280417932	0.0	0.0	0.0	-0.00353729935715426	-153413244.84595928	833593.0549531247	4696060.19710148	833597.8197166286	-1643.6898675135835	7933026.816527887	4696067.882787586	7933032.015916125	-873.4630269135782	0.00771492960618	154247463.821
128	n/a	n/a	1	1	8.0	8.0	0.5	1.0072	-4.40457132572e-20	0.0	-5.42101086243e-20	0.995801969966	0.0	8.47032947254e-20	3.20178454062e-19	0.99661170113	-170484023.763	1079576.02257	2535814.09579	1067357.62824	-2560.4277048	6722370.9875	2509159.90769	6727835.69862	-2620.20227423	1.82732868423e+11	3.8716413853e+11	3.16435822467e+11	2.06084248152e+11	5.23805669191e+11	4.18536661881e+11	1.56640413871e+11	1.85017212489e+11	4.59514509601e+11	3.05688157181e+11	2.50453586691e+11	2.01546369474e+11	99415805887.2	2.7536593708e+11	2.82514509918e+11	1.18466784783e+11	3.66641412807e+11	2.9733298398e+11	73590087995.5	1.04671958588e+11	4.38452998488e+11	2.13198863671e+11	1.53364561747e+11	1.28330454189e+11	0.000241790604627	5.40454185327e-06	7.10667340989e-05	0.000467167998095	1.62315674473e-05	0.000266477094201	1.74053997127e-05	3.82637992487e-05	2.17201387223e-05	7.29900022003e-05	1.76437868183e-05	0.000182581825056	0.007174203748000453	0.0	0.0	0.0	-0.004206866501257059	0.0	0.0	0.0	-0.003394052154189718	-171784796.22997215	1075502.7651632968	2528300.633174541	1075501.4377570567	-2550.7671705765024	6702453.011972659	2528304.494092364	6702451.468128063	-2612.4387745850304	0.0073314764315	172239789.004
132	n/a	n/a	1	1	8.0	8.0	0.5	1.0068	6.43745039913e-20	0.0	-2.0667603913e-19	0.996019591591	0.0	-5.08219768353e-20	-1.42301535139e-19	0.996762908577	-181314310.413	1434600.28783	813443.718603	1419239.78609	1247.592261	5934679.40915	805336.335661	5939106.204	-853.76111398	1.87412035681e+11	3.92667288974e+11	3.23190303848e+11	2.13207954867e+11	5.36220896598e+11	4.2888336424e+11	1.58274475164e+11	1.88950008119e+11	4.70960479177e+11	3.11998089474e+11	2.54839647663e+11	2.04132561949e+11	1.04895524263e+11	2.84547992738e+11	2.97785484437e+11	1.2829635604e+11	3.87546996372e+11	3.13679669342e+11	74331248388.5	1.11296283767e+11	4.66813157004e+11	2.25528726548e+11	1.58848058847e+11	1.31496497067e+11	0.00024190722037	6.02465894169e-06	7.10844168294e-05	0.000510672218937	1.62346383923e-05	0.000268173509534	1.91252070309e-05	5.00476272519e-05	2.17214223785e-05	7.34401828158e-05	2.44578791561e-05	0.000186012013695	0.006776984279023669	0.0	0.0	0.0	-0.003988351318908446	0.0	0.0	0.0	-0.0032423421378653594	-182630089.87717506	1429538.4403766752	811178.4825620098	1429539.0645144323	1243.190253163599	5918152.820546651	811180.5793381982	5918150.6459475085	-851.3836041393632	0.00694159575126	182939879.816
136	n/a	n/a	1	1	8.0	8.0	0.5	1.0064	3.9810548521e-20	0.0	0.0	0.996236870755	0.0	-1.62630325873e-19	5.46336250979e-19	0.996922023005	-189202734.264	1570041.39655	-684580.359186	1554189.56198	3396.98471009	5085108.9875	-678145.565325	5088603.84086	4202.85726668	1.92078163954e+11	3.98973365436e+11	3.30088986155e+11	2.2051996528e+11	5.49420078493e+11	4.38719640747e+11	1.59814285414e+11	1.93564898619e+11	4.83362811158e+11	3.18404451744e+11	2.59285129369e+11	2.07531198495e+11	1.11346556085e+11	2.95408528829e+11	3.14272015803e+11	1.38795350211e+11	4.10206273077e+11	3.30213431019e+11	75403193074.0	1.18218681276e+11	4.96679275456e+11	2.38503708511e+11	1.65946212302e+11	1.36403333919e+11	0.000242790293358	7.07979148056e-06	7.11689166592e-05	0.000552410453231	1.62460665079e-05	0.000270944110317	2.12767723727e-05	6.23212005348e-05	2.1734046183e-05	7.35019683705e-05	3.26291803202e-05	0.000195418249619	0.006379606964038988	0.0	0.0	0.0	-0.0037702276295451254	0.0	0.0	0.0	-0.0030827237088774093	-190503784.31961018	1564873.6767251333	-682796.3579242036	1564876.9255844885	3385.8036894687125	5071857.306045308	-682808.8241775215	5071854.93283306	4191.904713679764	0.00654942755228	190732933.11
140	n/a	n/a	1	1	8.0	8.0	0.5	1.006	-6.94567016749e-20	0.0	-1.2027867851e-19	0.996450612793	0.0	6.77626357803e-20	-3.38813178902e-19	0.997090018116	-195040129.56	1632764.20702	-1972902.83387	1617263.3862	2695.900188	4599821.21123	-1955428.15986	4602775.27908	3295.18462877	1.97046559418e+11	4.07217173841e+11	3.36926082872e+11	2.26870672301e+11	5.63164043212e+11	4.47897297529e+11	1.6151380796e+11	1.98122913665e+11	4.95350351584e+11	3.25254866854e+11	2.64442862056e+11	2.11795694974e+11	1.18208086811e+11	3.10116352914e+11	3.31603438973e+11	1.48724368028e+11	4.34672688415e+11	3.47387507632e+11	76943012373.1	1.25143404242e+11	5.25905217275e+11	2.52367288811e+11	1.74338653791e+11	1.42706335283e+11	0.000247119363266	9.05264903837e-06	7.1602827022e-05	0.000590300509633	1.62549964093e-05	0.00027400030764	2.42708936646e-05	7.63896486306e-05	2.17401863492e-05	7.35490217272e-05	4.15117859974e-05	0.000206100434976	0.005982071677547469	0.0	0.0	0.0	-0.003555701226800492	0.0	0.0	0.0	-0.0029142241131548106	-196306115.63808042	1627762.811007186	-1968121.6435468448	1627760.881951963	2687.642250697579	4588673.870222719	-1968120.6495166358	4588676.303961795	3287.1989821433062	0.00615584065309	196519721.885
144	n/a	n/a	1	1	8.0	8.0	0.5	1.0056	9.91028548288e-20	0.0	-1.35525271561e-20	0.996661042794	0.0	1.32137139772e-19	-4.83655812882e-19	0.997264984581	-199504814.857	1631161.87263	-3215837.04776	1616651.2392	-1224.35469467	4038272.33427	-3189187.30172	4040710.76257	-851.233713422	2.01772460749e+11	4.15586105546e+11	3.43677998102e+11	2.32261853837e+11	5.77696731759e+11	4.57427044601e+11	1.63312962865e+11	2.03108956085e+11	5.07741295759e+11	3.32535191825e+11	2.70290443248e+11	2.15857461728e+11	1.25145680721e+11	3.26813339531e+11	3.4974088939e+11	1.57861818182e+11	4.60381701173e+11	3.65898211944e+11	79049286106.2	1.32524155758e+11	5.55381338788e+11	2.67151009479e+11	1.83898163362e+11	1.49771252051e+11	0.000250297908997	1.2093941565e-05	7.25573465963e-05	0.000629445081847	1.62551928221e-05	0.000276851677209	2.85579643892e-05	9.2753997963e-05	2.17416923321e-05	7.35788152812e-05	5.14844113967e-05	0.000216031224834	0.0055843782939006634	0.0	0.0	0.0	-0.0033445439630394964	0.0	0.0	0.0	-0.002738762407277657	-200722162.76410943	1626526.8104226294	-3208642.166217291	1626515.798127947	-1220.875603925602	4029237.395418695	-3208647.235506118	4029228.7962116846	-849.3292245930371	0.00576131341305	200939040.918
148	n/a	n/a	1	1	8.0	8.0	0.5	1.0052	7.11507675694e-20	0.0	1.03338019565e-19	0.996870039538	0.0	-8.47032947254e-20	1.50771864611e-19	0.997443277192	-203315013.886	1644253.2802	-4388685.8443	1630629.72307	1679.57027353	3390882.79988	-4354818.01004	3392844.03103	-2042.25691227	2.06494349512e+11	4.23421547636e+11	3.50399846272e+11	2.37230915862e+11	5.92209771893e+11	4.67151892707e+11	1.65259700762e+11	2.08476407221e+11	5.20274475438e+11	3.40160221973e+11	2.76499795766e+11	2.20090669944e+11	1.32273733168e+11	3.43881231699e+11	3.68604695139e+11	1.67048525004e+11	4.86590400502e+11	3.84971925949e+11	81463902041.7	1.40358963747e+11	5.84959010778e+11	2.82663786719e+11	1.94081049731e+11	1.57576468628e+11	0.00025299651501	1.58114876064e-05	7.39990013258e-05	0.000668441085733	1.62557039564e-05	0.000279639753132	3.38448012168e-05	0.000109028063109	2.17420947863e-05	7.36044934675e-05	6.39392178546e-05	0.000226743164734	0.005186526687300154	0.0	0.0	0.0	-0.0031348690333449793	0.0	0.0	0.0	-0.0025599968054178883	-204476168.7856086	1639940.26643544	-4379690.993728919	1639942.432722873	1675.164620340487	3383933.00097184	-4379688.865234673	3383944.3175959135	-2038.0711955417248	0.00536624700308	204720286.74
152	n/a	n/a	1	1	8.0	8.0	0.5	1.0048	-1.43995601033e-20	0.0	3.55753837847e-20	0.99707996073	0.0	3.72694496792e-20	1.32984172719e-19	0.997622075037	-206646003.706	1680563.76557	-5348504.44128	1667653.67703	1544.9371266	2719824.50649	-5310306.56793	2721306.85356	-935.34995277	2.11471777755e+11	4.31065406263e+11	3.5704072555e+11	2.4244725566e+11	6.06618022285e+11	4.76959672947e+11	1.67380027582e+11	2.13645454589e+11	5.32580063181e+11	3.48055310857e+11	2.82517925918e+11	2.25016730717e+11	1.39717175606e+11	3.61537016898e+11	3.87792640896e+11	1.76888002882e+11	5.13067373576e+11	4.04363814253e+11	84362213972.4	1.48282508515e+11	6.14591266542e+11	2.9915721215e+11	2.04293868904e+11	1.66088926276e+11	0.000255425665821	1.98162456693e-05	7.59384081327e-05	0.000707564307444	1.62577096687e-05	0.000282391097231	4.03852908762e-05	0.000124428648259	2.17425521806e-05	7.36325233748e-05	7.62410748301e-05	0.000237780669751	0.004788516731797094	0.0	0.0	0.0	-0.0029243109022514847	0.0	0.0	0.0	-0.0023807567165870453	-207745187.77379757	1676522.238798029	-5338543.016079563	1676524.2011123498	1541.221763406954	2714758.916907497	-5338552.961617312	2714762.481529177	-933.6078922196076	0.00497061684173	208024593.565
