 Lammps data file for nanotube
 
        9216 atoms
           1 atom types
 
  -33.66221       67.32442     xlo xhi
  -26.75140       60.75663     ylo yhi
  -80.00000       80.00000     zlo zhi
 
  Atoms
 
 7019    1  55.583 -18.398  14.398
 7020    1  56.573 -17.408  14.398
 7021    1  57.000 -16.852  13.189
 7022    1  57.700 -15.638  13.189
 7023    1  57.968 -14.990  14.398
 7024    1  58.331 -13.638  14.398
 7025    1  58.422 -12.943  13.189
 7026    1  58.422 -11.543  13.189
 7027    1  58.331 -10.848  14.398
 7028    1  57.968  -9.494  14.398
 7029    1  57.700  -8.846  13.189
 7030    1  57.000  -7.634  13.189
 7031    1  56.573  -7.078  14.398
 7032    1  55.583  -6.088  14.398
 7033    1  55.027  -5.661  13.189
 7034    1  53.813  -4.961  13.189
 7035    1  53.165  -4.692  14.398
 7036    1  51.812  -4.330  14.398
 7037    1  51.117  -4.239  13.189
 7038    1  49.717  -4.239  13.189
 7039    1  49.022  -4.330  14.398
 7040    1  47.668  -4.693  14.398
 7041    1  47.020  -4.961  13.189
 7042    1  45.807  -5.661  13.189
 7043    1  45.251  -6.088  14.398
 7044    1  44.261  -7.078  14.398
 7045    1  43.834  -7.634  13.189
 7046    1  43.134  -8.847  13.189
 7047    1  42.866  -9.494  14.398
 7048    1  42.502 -10.848  14.398
 7049    1  42.411 -11.543  15.607
 7050    1  42.411 -12.943  15.607
 7051    1  42.502 -13.638  16.816
 7052    1  42.866 -14.990  16.816
 7053    1  43.134 -15.638  15.607
 7054    1  43.834 -16.852  15.607
 7055    1  44.261 -17.408  16.816
 7056    1  45.251 -18.398  16.816
 7057    1  45.807 -18.825  15.607
 7058    1  47.020 -19.525  15.607
 7059    1  47.668 -19.793  16.816
 7060    1  49.022 -20.155  16.816
 7061    1  49.717 -20.247  15.607
 7062    1  51.117 -20.247  15.607
 7063    1  51.812 -20.155  16.816
 7064    1  53.165 -19.793  16.816
 7065    1  53.813 -19.525  15.607
 7066    1  55.027 -18.825  15.607
 7067    1  55.583 -18.398  16.816
 7068    1  56.573 -17.408  16.816
 7069    1  57.000 -16.852  15.607
 7070    1  57.700 -15.638  15.607
 7071    1  57.968 -14.990  16.816
 7072    1  58.331 -13.638  16.816
 7073    1  58.422 -12.943  15.607
 7074    1  58.422 -11.543  15.607
 7075    1  58.331 -10.848  16.816
 7076    1  57.968  -9.494  16.816
 7077    1  57.700  -8.846  15.607
 7078    1  57.000  -7.634  15.607
 7079    1  56.573  -7.078  16.816
 7080    1  55.583  -6.088  16.816
 7081    1  55.027  -5.661  15.607
 7082    1  53.813  -4.961  15.607
 7083    1  53.165  -4.692  16.816
 7084    1  51.812  -4.330  16.816
 7085    1  51.117  -4.239  15.607
 7086    1  49.717  -4.239  15.607
 7087    1  49.022  -4.330  16.816
 7088    1  47.668  -4.693  16.816
 7089    1  47.020  -4.961  15.607
 7090    1  45.807  -5.661  15.607
 7091    1  45.251  -6.088  16.816
 7092    1  44.261  -7.078  16.816
 7093    1  43.834  -7.634  15.607
 7094    1  43.134  -8.847  15.607
 7095    1  42.866  -9.494  16.816
 7096    1  42.502 -10.848  16.816
 7097    1  42.331 -11.571  17.936
 7098    1  42.346 -12.926  17.935
 7099    1  42.383 -13.567  19.133
 7100    1  42.979 -14.783  19.160
 7101    1  43.221 -15.539  18.023
 7102    1  43.912 -16.718  18.044
 7103    1  44.395 -17.099  19.309
 7104    1  45.528 -17.933  19.251
 7105    1  45.956 -18.565  18.046
 7106    1  47.192 -19.260  18.050
 7107    1  47.958 -19.308  19.269
 7108    1  49.240 -19.878  19.297
 7109    1  49.781 -20.107  18.024
 7110    1  51.162 -20.135  18.017
 7111    1  51.953 -19.953  19.153
 7112    1  53.312 -19.853  19.111
 7113    1  53.899 -19.606  17.915
 7114    1  55.105 -18.984  17.933
 7115    1  55.637 -18.591  19.114
 7116    1  56.393 -17.461  19.156
 7117    1  56.912 -16.867  18.038
 7118    1  57.633 -15.671  18.036
 7119    1  57.658 -15.058  19.284
 7120    1  57.851 -13.668  19.234
 7121    1  58.158 -12.958  18.052
 7122    1  58.147 -11.546  18.054
 7123    1  57.815 -10.849  19.249
 7124    1  57.623  -9.467  19.301
 7125    1  57.572  -8.849  18.041
 7126    1  56.876  -7.654  18.022
 7127    1  56.358  -7.057  19.154
 7128    1  55.592  -5.938  19.122
 7129    1  55.064  -5.572  17.924
 7130    1  53.892  -4.888  17.925
 7131    1  53.291  -4.634  19.117
 7132    1  51.948  -4.521  19.156
 7133    1  51.160  -4.363  18.013
 7134    1  49.768  -4.342  18.010
 7135    1  49.200  -4.591  19.284
 7136    1  47.918  -5.129  19.256
 7137    1  47.145  -5.206  18.056
 7138    1  45.912  -5.891  18.059
 7139    1  45.466  -6.524  19.257
 7140    1  44.383  -7.363  19.304
 7141    1  43.894  -7.721  18.037
 7142    1  43.200  -8.927  18.014
 7143    1  42.934  -9.674  19.159
 7144    1  42.387 -10.910  19.126
 7145    1  41.888 -11.556  20.232
 7146    1  41.906 -12.913  20.235
 7147    1  43.060 -15.354  20.404
 7148    1  43.773 -16.538  20.482
 7149    1  46.175 -18.204  20.450
 7150    1  47.419 -18.910  20.474
 7151    1  50.039 -20.130  20.469
 7152    1  51.429 -20.128  20.405
 7153    1  54.125 -19.976  20.214
 7154    1  55.293 -19.314  20.231
 7155    1  56.739 -17.052  20.407
 7156    1  57.462 -15.868  20.475
 7157    1  57.761 -12.965  20.436
 7158    1  57.734 -11.547  20.463
 7159    1  57.437  -8.635  20.481
 7160    1  56.737  -7.432  20.430
 7161    1  55.282  -5.182  20.220
 7162    1  54.120  -4.513  20.221
 7163    1  51.440  -4.366  20.403
 7164    1  50.042  -4.345  20.448
 7165    1  47.356  -5.552  20.457
 7166    1  46.118  -6.252  20.465
 7167    1  43.746  -7.952  20.475
 7168    1  43.040  -9.148  20.415
 7169    1  33.586   2.353   0.000
 7170    1  34.988   2.353   0.000
 7171    1  35.689   3.568   0.000
 7172    1  37.093   3.568   0.000
 7173    1  33.586   4.782   0.000
 7174    1  34.988   4.782   0.000
 7175    1  35.689   5.997   0.000
 7176    1  37.093   5.997   0.000
 7177    1  33.586   7.211   0.000
 7178    1  34.988   7.211   0.000
 7179    1  35.689   8.425   0.000
 7180    1  37.093   8.425   0.000
 7181    1  33.586   9.640   0.000
 7182    1  34.988   9.640   0.000
 7183    1  35.689  10.855   0.000
 7184    1  37.093  10.855   0.000
 7185    1  33.586  12.069   0.000
 7186    1  34.988  12.069   0.000
 7187    1  35.689  13.283   0.000
 7188    1  37.093  13.283   0.000
 7189    1  33.586  14.498   0.000
 7190    1  34.988  14.498   0.000
 7191    1  35.689  15.712   0.000
 7192    1  37.093  15.712   0.000
 7193    1  33.586  16.927   0.000
 7194    1  34.988  16.927   0.000
 7195    1  35.689  18.142   0.000
 7196    1  37.093  18.142   0.000
 7197    1  33.586  19.356   0.000
 7198    1  34.988  19.356   0.000
 7199    1  35.689  20.570   0.000
 7200    1  37.093  20.570   0.000
 7201    1  33.586  21.784   0.000
 7202    1  34.988  21.784   0.000
 7203    1  35.689  22.999   0.000
 7204    1  37.093  22.999   0.000
 7205    1  33.586  24.214   0.000
 7206    1  34.988  24.214   0.000
 7207    1  35.689  25.428   0.000
 7208    1  37.093  25.428   0.000
 7209    1  33.586  26.643   0.000
 7210    1  34.988  26.643   0.000
 7211    1  35.689  27.857   0.000
 7212    1  37.093  27.857   0.000
 7213    1  33.586  29.071   0.000
 7214    1  34.988  29.071   0.000
 7215    1  35.689  30.287   0.000
 7216    1  37.093  30.287   0.000
 7217    1  37.794   2.353   0.000
 7218    1  39.196   2.353   0.000
 7219    1  39.897   3.568   0.000
 7220    1  41.300   3.568   0.000
 7221    1  37.794   4.782   0.000
 7222    1  39.196   4.782   0.000
 7223    1  39.897   5.997   0.000
 7224    1  41.300   5.997   0.000
 7225    1  37.794   7.211   0.000
 7226    1  39.196   7.211   0.000
 7227    1  39.897   8.425   0.000
 7228    1  41.300   8.425   0.000
 7229    1  37.794   9.640   0.000
 7230    1  39.196   9.640   0.000
 7231    1  39.897  10.855   0.000
 7232    1  41.273  10.811  -0.086
 7233    1  37.794  12.069   0.000
 7234    1  39.196  12.069   0.000
 7235    1  39.897  13.283   0.000
 7236    1  41.273  13.180  -0.221
 7237    1  37.794  14.498   0.000
 7238    1  39.196  14.498   0.000
 7239    1  39.932  15.680   0.039
 7240    1  41.304  15.464   0.339
 7241    1  37.794  16.927   0.000
 7242    1  39.196  16.927   0.000
 7243    1  39.946  18.171  -0.007
 7244    1  41.330  18.385   0.317
 7245    1  37.794  19.356   0.000
 7246    1  39.196  19.356   0.000
 7247    1  39.897  20.570   0.000
 7248    1  41.278  20.672  -0.249
 7249    1  37.794  21.784   0.000
 7250    1  39.196  21.784   0.000
 7251    1  39.897  22.999   0.000
 7252    1  41.268  23.048  -0.161
 7253    1  37.794  24.214   0.000
 7254    1  39.196  24.214   0.000
 7255    1  39.897  25.428   0.000
 7256    1  41.300  25.428   0.000
 7257    1  37.794  26.643   0.000
 7258    1  39.196  26.643   0.000
 7259    1  39.897  27.857   0.000
 7260    1  41.300  27.857   0.000
 7261    1  37.794  29.071   0.000
 7262    1  39.196  29.071   0.000
 7263    1  39.897  30.287   0.000
 7264    1  41.300  30.287   0.000
 7265    1  42.001   2.353   0.000
 7266    1  43.404   2.353   0.000
 7267    1  44.105   3.568   0.000
 7268    1  45.508   3.568   0.000
 7269    1  42.001   4.782   0.000
 7270    1  43.404   4.782   0.000
 7271    1  44.105   5.997   0.000
 7272    1  45.508   5.997   0.000
 7273    1  42.001   7.211   0.000
 7274    1  43.404   7.211   0.000
 7275    1  44.061   8.383  -0.361
 7276    1  45.423   8.314  -0.631
 7277    1  42.001   9.640   0.000
 7278    1  43.360   9.583  -0.271
 7279    1  44.077  10.772  -0.298
 7280    1  45.452  10.653  -0.122
 7281    1  41.970  11.974  -0.303
 7282    1  43.345  11.909  -0.015
 7283    1  42.013  14.251   0.199
 7284    1  42.048  19.617   0.211
 7285    1  41.980  21.866  -0.358
 7286    1  43.371  21.971  -0.043
 7287    1  44.090  23.115  -0.343
 7288    1  45.454  23.211  -0.150
 7289    1  42.001  24.214   0.000
 7290    1  43.374  24.294  -0.315
 7291    1  44.087  25.503  -0.368
 7292    1  45.457  25.553  -0.669
 7293    1  42.001  26.643   0.000
 7294    1  43.404  26.643   0.000
 7295    1  44.105  27.857   0.000
 7296    1  45.508  27.857   0.000
 7297    1  42.001  29.071   0.000
 7298    1  43.404  29.071   0.000
 7299    1  44.105  30.287   0.000
 7300    1  45.508  30.287   0.000
 7301    1  46.209   2.353   0.000
 7302    1  47.611   2.353   0.000
 7303    1  48.313   3.568   0.000
 7304    1  49.716   3.568   0.000
 7305    1  46.209   4.782   0.000
 7306    1  47.611   4.782   0.000
 7307    1  48.313   5.997   0.000
 7308    1  49.686   5.947  -0.145
 7309    1  46.163   7.154  -0.361
 7310    1  47.571   7.153  -0.303
 7311    1  48.235   8.361  -0.362
 7312    1  49.574   8.306  -0.049
 7313    1  46.132   9.536  -0.754
 7314    1  47.445   9.488  -0.144
 7315    1  46.162  24.333  -0.748
 7316    1  47.469  24.372  -0.135
 7317    1  48.233  25.497  -0.321
 7318    1  49.576  25.549   0.007
 7319    1  46.182  26.701  -0.363
 7320    1  47.566  26.708  -0.300
 7321    1  48.313  27.857   0.000
 7322    1  49.685  27.908  -0.091
 7323    1  46.209  29.071   0.000
 7324    1  47.611  29.071   0.000
 7325    1  48.313  30.287   0.000
 7326    1  49.716  30.287   0.000
 7327    1  50.417   2.353   0.000
 7328    1  51.819   2.353   0.000
 7329    1  52.520   3.568   0.000
 7330    1  53.923   3.568   0.000
 7331    1  50.417   4.782   0.000
 7332    1  51.819   4.782   0.000
 7333    1  52.520   5.997   0.000
 7334    1  53.923   5.997   0.000
 7335    1  50.349   7.137  -0.324
 7336    1  51.742   7.134  -0.237
 7337    1  52.283   8.320   0.168
 7338    1  53.697   8.320   0.321
 7339    1  52.290  25.513   0.219
 7340    1  53.687  25.518   0.344
 7341    1  50.337  26.701  -0.298
 7342    1  51.723  26.713  -0.233
 7343    1  52.520  27.857   0.000
 7344    1  53.923  27.857   0.000
 7345    1  50.417  29.071   0.000
 7346    1  51.819  29.071   0.000
 7347    1  52.520  30.287   0.000
 7348    1  53.923  30.287   0.000
 7349    1  54.625   2.353   0.000
 7350    1  56.027   2.353   0.000
 7351    1  56.729   3.568   0.000
 7352    1  58.131   3.568   0.000
 7353    1  54.625   4.782   0.000
 7354    1  56.027   4.782   0.000
 7355    1  56.729   5.997   0.000
 7356    1  58.131   5.997   0.000
 7357    1  54.579   7.236   0.039
 7358    1  56.027   7.211   0.000
 7359    1  56.728   8.478   0.024
 7360    1  58.131   8.425   0.000
 7361    1  56.216   9.784   0.324
 7362    1  56.912  11.024   0.185
 7363    1  58.236  10.891  -0.225
 7364    1  58.317  13.321  -0.028
 7365    1  58.324  15.775  -0.144
 7366    1  58.329  18.085  -0.128
 7367    1  58.319  20.524  -0.020
 7368    1  56.940  22.833   0.207
 7369    1  58.254  22.955  -0.243
 7370    1  56.234  24.046   0.331
 7371    1  56.729  25.373   0.041
 7372    1  58.131  25.428   0.000
 7373    1  54.581  26.626   0.046
 7374    1  56.027  26.643   0.000
 7375    1  56.729  27.857   0.000
 7376    1  58.131  27.857   0.000
 7377    1  54.625  29.071   0.000
 7378    1  56.027  29.071   0.000
 7379    1  56.729  30.287   0.000
 7380    1  58.131  30.287   0.000
 7381    1  58.832   2.353   0.000
 7382    1  60.235   2.353   0.000
 7383    1  60.937   3.568   0.000
 7384    1  62.339   3.568   0.000
 7385    1  58.832   4.782   0.000
 7386    1  60.235   4.782   0.000
 7387    1  60.937   5.997   0.000
 7388    1  62.339   5.997   0.000
 7389    1  58.832   7.211   0.000
 7390    1  60.235   7.211   0.000
 7391    1  60.937   8.425   0.000
 7392    1  62.339   8.425   0.000
 7393    1  58.832   9.640   0.000
 7394    1  60.235   9.640   0.000
 7395    1  60.937  10.855   0.000
 7396    1  62.339  10.855   0.000
 7397    1  58.936  12.083  -0.343
 7398    1  60.294  12.069  -0.162
 7399    1  60.937  13.283   0.000
 7400    1  62.339  13.283   0.000
 7401    1  58.921  14.532  -0.313
 7402    1  60.306  14.517  -0.274
 7403    1  60.987  15.705  -0.320
 7404    1  62.339  15.712   0.000
 7405    1  58.960  16.941  -0.727
 7406    1  60.369  16.930  -0.644
 7407    1  60.997  18.152  -0.377
 7408    1  62.339  18.142   0.000
 7409    1  58.922  19.320  -0.299
 7410    1  60.316  19.347  -0.286
 7411    1  60.937  20.570   0.000
 7412    1  62.339  20.570   0.000
 7413    1  58.938  21.737  -0.330
 7414    1  60.299  21.773  -0.127
 7415    1  60.937  22.999   0.000
 7416    1  62.339  22.999   0.000
 7417    1  58.832  24.214   0.000
 7418    1  60.235  24.214   0.000
 7419    1  60.937  25.428   0.000
 7420    1  62.339  25.428   0.000
 7421    1  58.832  26.643   0.000
 7422    1  60.235  26.643   0.000
 7423    1  60.937  27.857   0.000
 7424    1  62.339  27.857   0.000
 7425    1  58.832  29.071   0.000
 7426    1  60.235  29.071   0.000
 7427    1  60.937  30.287   0.000
 7428    1  62.339  30.287   0.000
 7429    1  63.040   2.353   0.000
 7430    1  64.442   2.353   0.000
 7431    1  65.144   3.568   0.000
 7432    1  66.547   3.568   0.000
 7433    1  63.040   4.782   0.000
 7434    1  64.442   4.782   0.000
 7435    1  65.144   5.997   0.000
 7436    1  66.547   5.997   0.000
 7437    1  63.040   7.211   0.000
 7438    1  64.442   7.211   0.000
 7439    1  65.144   8.425   0.000
 7440    1  66.547   8.425   0.000
 7441    1  63.040   9.640   0.000
 7442    1  64.442   9.640   0.000
 7443    1  65.144  10.855   0.000
 7444    1  66.547  10.855   0.000
 7445    1  63.040  12.069   0.000
 7446    1  64.442  12.069   0.000
 7447    1  65.144  13.283   0.000
 7448    1  66.547  13.283   0.000
 7449    1  63.040  14.498   0.000
 7450    1  64.442  14.498   0.000
 7451    1  65.144  15.712   0.000
 7452    1  66.547  15.712   0.000
 7453    1  63.040  16.927   0.000
 7454    1  64.442  16.927   0.000
 7455    1  65.144  18.142   0.000
 7456    1  66.547  18.142   0.000
 7457    1  63.040  19.356   0.000
 7458    1  64.442  19.356   0.000
 7459    1  65.144  20.570   0.000
 7460    1  66.547  20.570   0.000
 7461    1  63.040  21.784   0.000
 7462    1  64.442  21.784   0.000
 7463    1  65.144  22.999   0.000
 7464    1  66.547  22.999   0.000
 7465    1  63.040  24.214   0.000
 7466    1  64.442  24.214   0.000
 7467    1  65.144  25.428   0.000
 7468    1  66.547  25.428   0.000
 7469    1  63.040  26.643   0.000
 7470    1  64.442  26.643   0.000
 7471    1  65.144  27.857   0.000
 7472    1  66.547  27.857   0.000
 7473    1  63.040  29.071   0.000
 7474    1  64.442  29.071   0.000
 7475    1  65.144  30.287   0.000
 7476    1  66.547  30.287   0.000
 7477    1  33.586   2.353  21.543
 7478    1  34.988   2.353  21.543
 7479    1  35.689   3.568  21.543
 7480    1  37.093   3.568  21.543
 7481    1  33.586   4.782  21.543
 7482    1  34.988   4.782  21.543
 7483    1  35.689   5.997  21.543
 7484    1  37.093   5.997  21.543
 7485    1  33.586   7.211  21.543
 7486    1  34.988   7.211  21.543
 7487    1  35.689   8.425  21.543
 7488    1  37.093   8.425  21.543
 7489    1  33.586   9.640  21.543
 7490    1  34.988   9.640  21.543
 7491    1  35.689  10.855  21.543
 7492    1  37.093  10.855  21.543
 7493    1  33.586  12.069  21.543
 7494    1  34.988  12.069  21.543
 7495    1  35.689  13.283  21.543
 7496    1  37.093  13.283  21.543
 7497    1  33.586  14.498  21.543
 7498    1  34.988  14.498  21.543
 7499    1  35.689  15.712  21.543
 7500    1  37.093  15.712  21.543
 7501    1  33.586  16.927  21.543
 7502    1  34.988  16.927  21.543
 7503    1  35.689  18.142  21.543
 7504    1  37.093  18.142  21.543
 7505    1  33.586  19.356  21.543
 7506    1  34.988  19.356  21.543
 7507    1  35.689  20.570  21.543
 7508    1  37.093  20.570  21.543
 7509    1  33.586  21.784  21.543
 7510    1  34.988  21.784  21.543
 7511    1  35.689  22.999  21.543
 7512    1  37.093  22.999  21.543
 7513    1  33.586  24.214  21.543
 7514    1  34.988  24.214  21.543
 7515    1  35.689  25.428  21.543
 7516    1  37.093  25.428  21.543
 7517    1  33.586  26.643  21.543
 7518    1  34.988  26.643  21.543
 7519    1  35.689  27.857  21.543
 7520    1  37.093  27.857  21.543
 7521    1  33.586  29.071  21.543
 7522    1  34.988  29.071  21.543
 7523    1  35.689  30.287  21.543
 7524    1  37.093  30.287  21.543
 7525    1  37.794   2.353  21.543
 7526    1  39.196   2.353  21.543
 7527    1  39.897   3.568  21.543
 7528    1  41.300   3.568  21.543
 7529    1  37.794   4.782  21.543
 7530    1  39.196   4.782  21.543
 7531    1  39.897   5.997  21.543
 7532    1  41.300   5.997  21.543
 7533    1  37.794   7.211  21.543
 7534    1  39.196   7.211  21.543
 7535    1  39.897   8.425  21.543
 7536    1  41.300   8.425  21.543
 7537    1  37.794   9.640  21.543
 7538    1  39.196   9.640  21.543
 7539    1  39.897  10.855  21.543
 7540    1  41.266  10.792  21.696
 7541    1  37.794  12.069  21.543
 7542    1  39.196  12.069  21.543
 7543    1  39.897  13.283  21.543
 7544    1  41.276  13.175  21.786
 7545    1  37.794  14.498  21.543
 7546    1  39.196  14.498  21.543
 7547    1  39.942  15.704  21.522
 7548    1  41.332  15.466  21.223
 7549    1  37.794  16.927  21.543
 7550    1  39.196  16.927  21.543
 7551    1  39.943  18.150  21.536
 7552    1  41.338  18.389  21.236
 7553    1  37.794  19.356  21.543
 7554    1  39.196  19.356  21.543
 7555    1  39.897  20.570  21.543
 7556    1  41.273  20.686  21.826
 7557    1  37.794  21.784  21.543
 7558    1  39.196  21.784  21.543
 7559    1  39.897  22.999  21.543
 7560    1  41.266  23.052  21.691
 7561    1  37.794  24.214  21.543
 7562    1  39.196  24.214  21.543
 7563    1  39.897  25.428  21.543
 7564    1  41.300  25.428  21.543
 7565    1  37.794  26.643  21.543
 7566    1  39.196  26.643  21.543
 7567    1  39.897  27.857  21.543
 7568    1  41.300  27.857  21.543
 7569    1  37.794  29.071  21.543
 7570    1  39.196  29.071  21.543
 7571    1  39.897  30.287  21.543
 7572    1  41.300  30.287  21.543
 7573    1  42.001   2.353  21.543
 7574    1  43.404   2.353  21.543
 7575    1  44.105   3.568  21.543
 7576    1  45.508   3.568  21.543
 7577    1  42.001   4.782  21.543
 7578    1  43.404   4.782  21.543
 7579    1  44.105   5.997  21.543
 7580    1  45.508   5.997  21.543
 7581    1  42.001   7.211  21.543
 7582    1  43.404   7.211  21.543
 7583    1  44.055   8.363  21.931
 7584    1  45.439   8.306  22.176
 7585    1  42.001   9.640  21.543
 7586    1  43.359   9.567  21.851
 7587    1  44.080  10.760  21.857
 7588    1  45.454  10.634  21.647
 7589    1  41.958  11.970  21.868
 7590    1  43.357  11.907  21.580
 7591    1  42.022  14.236  21.319
 7592    1  42.043  19.626  21.374
 7593    1  41.977  21.907  21.906
 7594    1  43.361  21.982  21.560
 7595    1  44.083  23.109  21.881
 7596    1  45.461  23.206  21.701
 7597    1  42.001  24.214  21.543
 7598    1  43.366  24.294  21.865
 7599    1  44.077  25.499  21.938
 7600    1  45.446  25.554  22.205
 7601    1  42.001  26.643  21.543
 7602    1  43.404  26.643  21.543
 7603    1  44.105  27.857  21.543
 7604    1  45.508  27.857  21.543
 7605    1  42.001  29.071  21.543
 7606    1  43.404  29.071  21.543
 7607    1  44.105  30.287  21.543
 7608    1  45.508  30.287  21.543
 7609    1  46.209   2.353  21.543
 7610    1  47.611   2.353  21.543
 7611    1  48.313   3.568  21.543
 7612    1  49.716   3.568  21.543
 7613    1  46.209   4.782  21.543
 7614    1  47.611   4.782  21.543
 7615    1  48.313   5.997  21.543
 7616    1  49.683   5.945  21.685
 7617    1  46.169   7.157  21.888
 7618    1  47.550   7.134  21.838
 7619    1  48.225   8.357  21.879
 7620    1  49.578   8.282  21.560
 7621    1  46.145   9.525  22.241
 7622    1  47.466   9.491  21.676
 7623    1  46.143  24.323  22.286
 7624    1  47.460  24.343  21.679
 7625    1  48.232  25.497  21.836
 7626    1  49.566  25.564  21.505
 7627    1  46.176  26.707  21.944
 7628    1  47.558  26.708  21.790
 7629    1  48.313  27.857  21.543
 7630    1  49.688  27.912  21.688
 7631    1  46.209  29.071  21.543
 7632    1  47.611  29.071  21.543
 7633    1  48.313  30.287  21.543
 7634    1  49.716  30.287  21.543
 7635    1  50.417   2.353  21.543
 7636    1  51.819   2.353  21.543
 7637    1  52.520   3.568  21.543
 7638    1  53.923   3.568  21.543
 7639    1  50.417   4.782  21.543
 7640    1  51.819   4.782  21.543
 7641    1  52.520   5.997  21.543
 7642    1  53.923   5.997  21.543
 7643    1  50.346   7.133  21.867
 7644    1  51.740   7.135  21.788
 7645    1  52.284   8.331  21.320
 7646    1  53.697   8.316  21.203
 7647    1  52.294  25.539  21.299
 7648    1  53.703  25.535  21.209
 7649    1  50.343  26.704  21.844
 7650    1  51.751  26.718  21.761
 7651    1  52.520  27.857  21.543
 7652    1  53.923  27.857  21.543
 7653    1  50.417  29.071  21.543
 7654    1  51.819  29.071  21.543
 7655    1  52.520  30.287  21.543
 7656    1  53.923  30.287  21.543
 7657    1  54.625   2.353  21.543
 7658    1  56.027   2.353  21.543
 7659    1  56.729   3.568  21.543
 7660    1  58.131   3.568  21.543
 7661    1  54.625   4.782  21.543
 7662    1  56.027   4.782  21.543
 7663    1  56.729   5.997  21.543
 7664    1  58.131   5.997  21.543
 7665    1  54.586   7.238  21.532
 7666    1  56.027   7.211  21.543
 7667    1  56.730   8.487  21.534
 7668    1  58.131   8.425  21.543
 7669    1  56.231   9.796  21.232
 7670    1  56.919  11.034  21.343
 7671    1  58.221  10.898  21.787
 7672    1  58.303  13.319  21.585
 7673    1  58.327  15.743  21.668
 7674    1  58.326  18.069  21.679
 7675    1  58.318  20.505  21.555
 7676    1  56.933  22.832  21.347
 7677    1  58.240  22.972  21.771
 7678    1  56.230  24.050  21.226
 7679    1  56.737  25.362  21.511
 7680    1  58.131  25.428  21.543
 7681    1  54.575  26.633  21.521
 7682    1  56.027  26.643  21.543
 7683    1  56.729  27.857  21.543
 7684    1  58.131  27.857  21.543
 7685    1  54.625  29.071  21.543
 7686    1  56.027  29.071  21.543
 7687    1  56.729  30.287  21.543
 7688    1  58.131  30.287  21.543
 7689    1  58.832   2.353  21.543
 7690    1  60.235   2.353  21.543
 7691    1  60.937   3.568  21.543
 7692    1  62.339   3.568  21.543
 7693    1  58.832   4.782  21.543
 7694    1  60.235   4.782  21.543
 7695    1  60.937   5.997  21.543
 7696    1  62.339   5.997  21.543
 7697    1  58.832   7.211  21.543
 7698    1  60.235   7.211  21.543
 7699    1  60.937   8.425  21.543
 7700    1  62.339   8.425  21.543
 7701    1  58.832   9.640  21.543
 7702    1  60.235   9.640  21.543
 7703    1  60.937  10.855  21.543
 7704    1  62.339  10.855  21.543
 7705    1  58.934  12.094  21.886
 7706    1  60.289  12.065  21.720
 7707    1  60.937  13.283  21.543
 7708    1  62.339  13.283  21.543
 7709    1  58.927  14.515  21.865
 7710    1  60.293  14.501  21.820
 7711    1  60.994  15.690  21.928
 7712    1  62.339  15.712  21.543
 7713    1  58.949  16.905  22.286
 7714    1  60.361  16.916  22.217
 7715    1  61.000  18.134  21.906
 7716    1  62.339  18.142  21.543
 7717    1  58.942  19.316  21.859
 7718    1  60.315  19.340  21.869
 7719    1  60.937  20.570  21.543
 7720    1  62.339  20.570  21.543
 7721    1  58.924  21.753  21.851
 7722    1  60.300  21.784  21.698
 7723    1  60.937  22.999  21.543
 7724    1  62.339  22.999  21.543
 7725    1  58.832  24.214  21.543
 7726    1  60.235  24.214  21.543
 7727    1  60.937  25.428  21.543
 7728    1  62.339  25.428  21.543
 7729    1  58.832  26.643  21.543
 7730    1  60.235  26.643  21.543
 7731    1  60.937  27.857  21.543
 7732    1  62.339  27.857  21.543
 7733    1  58.832  29.071  21.543
 7734    1  60.235  29.071  21.543
 7735    1  60.937  30.287  21.543
 7736    1  62.339  30.287  21.543
 7737    1  63.040   2.353  21.543
 7738    1  64.442   2.353  21.543
 7739    1  65.144   3.568  21.543
 7740    1  66.547   3.568  21.543
 7741    1  63.040   4.782  21.543
 7742    1  64.442   4.782  21.543
 7743    1  65.144   5.997  21.543
 7744    1  66.547   5.997  21.543
 7745    1  63.040   7.211  21.543
 7746    1  64.442   7.211  21.543
 7747    1  65.144   8.425  21.543
 7748    1  66.547   8.425  21.543
 7749    1  63.040   9.640  21.543
 7750    1  64.442   9.640  21.543
 7751    1  65.144  10.855  21.543
 7752    1  66.547  10.855  21.543
 7753    1  63.040  12.069  21.543
 7754    1  64.442  12.069  21.543
 7755    1  65.144  13.283  21.543
 7756    1  66.547  13.283  21.543
 7757    1  63.040  14.498  21.543
 7758    1  64.442  14.498  21.543
 7759    1  65.144  15.712  21.543
 7760    1  66.547  15.712  21.543
 7761    1  63.040  16.927  21.543
 7762    1  64.442  16.927  21.543
 7763    1  65.144  18.142  21.543
 7764    1  66.547  18.142  21.543
 7765    1  63.040  19.356  21.543
 7766    1  64.442  19.356  21.543
 7767    1  65.144  20.570  21.543
 7768    1  66.547  20.570  21.543
 7769    1  63.040  21.784  21.543
 7770    1  64.442  21.784  21.543
 7771    1  65.144  22.999  21.543
 7772    1  66.547  22.999  21.543
 7773    1  63.040  24.214  21.543
 7774    1  64.442  24.214  21.543
 7775    1  65.144  25.428  21.543
 7776    1  66.547  25.428  21.543
 7777    1  63.040  26.643  21.543
 7778    1  64.442  26.643  21.543
