5	header
postResults v2.0.1	Myself_tensionX.spectralOut --cr f,p --co edge_density --co dipole_density --co twin_fraction
addStrainTensors v2.0.1	Myself_tensionX.txt --left --logarithmic
addCauchy v2.0.1	Myself_tensionX.txt
addMises v2.0.1	-e ln(V) -s Cauchy Myself_tensionX.txt
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_edge_density	2_edge_density	3_edge_density	4_edge_density	5_edge_density	6_edge_density	7_edge_density	8_edge_density	9_edge_density	10_edge_density	11_edge_density	12_edge_density	1_dipole_density	2_dipole_density	3_dipole_density	4_dipole_density	5_dipole_density	6_dipole_density	7_dipole_density	8_dipole_density	9_dipole_density	10_dipole_density	11_dipole_density	12_dipole_density	1_twin_fraction	2_twin_fraction	3_twin_fraction	4_twin_fraction	5_twin_fraction	6_twin_fraction	7_twin_fraction	8_twin_fraction	9_twin_fraction	10_twin_fraction	11_twin_fraction	12_twin_fraction	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
280	n/a	n/a	1	1	8.0	8.0	0.5	1.14	2.45300741525e-18	0.0	2.71050543121e-20	0.929436088026	0.0	7.5894152074e-19	1.02728155843e-17	0.944772836961	376472575.768	4971981.138	30924597.9538	4053463.60174	-4019.90313423	8602280.69343	25628496.3434	8744045.78479	-1057.10054603	1.99624655323e+12	4.23995606689e+12	3.04521517695e+12	1.61861252642e+12	4.21152941949e+12	3.35745299567e+12	2.028484434e+12	2.60759685032e+12	3.637369451e+12	3.44663596137e+12	2.43887438831e+12	2.42248957009e+12	5.64452070447e+12	1.32722209509e+13	1.02705272965e+13	6.07930070554e+12	1.396285758e+13	1.15782150063e+13	4.58853231904e+12	6.47111672964e+12	1.49211393446e+13	1.08692344519e+13	7.16468603098e+12	8.4083467301e+12	0.00343985845241	0.00103544668408	0.00357034233754	0.00633421367135	0.000675811580419	0.0047302382189	0.000689680263262	0.000566264902872	0.000223579666694	0.000222709517085	0.000609693676739	0.00188433272855	0.131028262406404	0.0	0.0	0.0	-0.07317723370485396	0.0	0.0	0.0	-0.05681076455355343	428732509.26026165	4616333.993245333	29186342.83715486	4616143.998334884	-3732.358384521974	8118751.095001221	29186108.77155764	8118581.843827511	-997.6814895335	0.131022683366	432007832.085
284	n/a	n/a	1	1	8.0	8.0	0.5	1.142	-1.81603863891e-18	0.0	-2.27682456222e-18	0.928476480053	0.0	-1.02999206386e-18	-2.0057740191e-18	0.944098584039	377994813.841	4999501.97517	31431709.0558	4064312.20834	-3431.58450449	8783420.57254	25984991.5416	8931159.61992	-862.737342769	2.02822587551e+12	4.30079615047e+12	3.10218195699e+12	1.64335580711e+12	4.27102090294e+12	3.40370617987e+12	2.07070965275e+12	2.65070819127e+12	3.69325200715e+12	3.50502460978e+12	2.47208669375e+12	2.46047272576e+12	5.74449148726e+12	1.35202401636e+13	1.04350349803e+13	6.20348721376e+12	1.41972099204e+13	1.17789751672e+13	4.68211690754e+12	6.59712876344e+12	1.51963941058e+13	1.10722495549e+13	7.29459949693e+12	8.58049568279e+12	0.00349203821402	0.00106372156225	0.00361398791675	0.00640336835762	0.000689551668067	0.00479636876701	0.000703963824916	0.000578667799861	0.000226643749705	0.000224078278375	0.000624601720444	0.00190439855076	0.1327811112338184	0.0	0.0	0.0	-0.07421022963245422	0.0	0.0	0.0	-0.05752468604459994	431218702.2439665	4637066.17931268	29643602.77949904	4636591.222470852	-3182.8139135164583	8283743.974450225	29643830.867749862	8283700.740845473	-813.6574134955266	0.132782293863	434577844.669
288	n/a	n/a	1	1	8.0	8.0	0.5	1.144	-2.2226144536e-18	0.0	1.62630325873e-18	0.927517933313	0.0	1.08420217249e-19	1.64256629132e-17	0.943427745037	379528955.411	4997097.87356	31944395.9316	4051576.69735	14329.9396448	8960835.15079	26343521.8886	9114157.62209	15001.8397334	2.06018405326e+12	4.3616297496e+12	3.16046136751e+12	1.66840041828e+12	4.33077829443e+12	3.4503515222e+12	2.11440320179e+12	2.69342717214e+12	3.74876529205e+12	3.56284493772e+12	2.50503657399e+12	2.49870871639e+12	5.84454441656e+12	1.37690389998e+13	1.06008493616e+13	6.3285493359e+12	1.44316456826e+13	1.19817496e+13	4.77785575334e+12	6.7221394852e+12	1.54727607856e+13	1.12734091717e+13	7.42485009065e+12	8.75414570472e+12	0.00354519303879	0.00109181913613	0.00365702509447	0.00647192257441	0.000704498670808	0.00486215371418	0.000718357282232	0.000592642016195	0.000229734437071	0.000225432344681	0.000639124218762	0.00192412336714	0.13453089295760606	0.0	0.0	0.0	-0.07524314957911134	0.0	0.0	0.0	-0.058235498942848685	433724500.59971964	4630023.411752504	30105534.36675152	4630129.149952753	13277.297688219427	8445009.60871328	30105294.23979665	8444654.124538142	14138.2670883943	0.13453895838	437152511.251
292	n/a	n/a	1	1	8.0	8.0	0.5	1.146	-1.00288700955e-18	0.0	2.2226144536e-18	0.926560502091	0.0	9.75781955237e-19	3.7947076037e-18	0.942759902882	381022548.747	4979249.71456	32470995.8224	4026022.67128	4975.37690914	9075626.99831	26712032.8786	9233583.18674	-4669.73099506	2.09222435187e+12	4.42234136697e+12	3.22016480765e+12	1.69393101749e+12	4.39086153242e+12	3.49738020937e+12	2.16087524909e+12	2.7356884514e+12	3.80388198302e+12	3.6202967647e+12	2.53718797829e+12	2.53728543352e+12	5.94547510683e+12	1.40183005182e+13	1.07670618214e+13	6.45540210445e+12	1.46658694595e+13	1.2186619515e+13	4.87622661954e+12	6.84656714177e+12	1.57495898815e+13	1.14723475431e+13	7.55482163825e+12	8.92933366905e+12	0.00359992477155	0.00111935694208	0.00369962129162	0.00654019147987	0.0007209946812	0.00492783886732	0.000732921377907	0.000607012564522	0.000232886737308	0.000226768176193	0.00065338702343	0.00194339303425	0.13627761829254775	0.0	0.0	0.0	-0.07627593361760802	0.0	0.0	0.0	-0.05894363864850814	436190087.4401659	4608697.321132143	30579980.71832807	4608942.926860153	4605.112727270102	8547089.227968877	30579617.91326362	8546426.175964514	-4397.779623691168	0.13629278944	439715748.245
296	n/a	n/a	1	1	8.0	8.0	0.5	1.148	4.62141176022e-18	0.0	-2.52077005103e-18	0.925604932871	0.0	2.2226144536e-18	6.23416249179e-19	0.942094539126	382503647.961	4918221.68207	33012022.8933	3965412.9407	-2169.15037714	9159920.39689	27090724.0733	9322290.55855	-7316.49915848	2.12429301062e+12	4.48278071226e+12	3.27975085523e+12	1.71982355744e+12	4.45128755127e+12	3.54430912531e+12	2.20914395095e+12	2.77801077538e+12	3.85919410282e+12	3.6784047252e+12	2.56885387825e+12	2.57575125541e+12	6.04786079321e+12	1.4267142479e+13	1.09332684786e+13	6.58406094468e+12	1.48999007967e+13	1.23921981864e+13	4.97711649908e+12	6.971660777e+12	1.60272519465e+13	1.16702912787e+13	7.68467433704e+12	9.10563155376e+12	0.0036565748282	0.00114587309746	0.00374173128464	0.00660805655	0.000739288950569	0.00499399255357	0.00074776019978	0.000620502044255	0.000236129236746	0.000228087759294	0.000667059320547	0.00196246066481	0.1380212978973746	0.0	0.0	0.0	-0.07730777374025051	0.0	0.0	0.0	-0.0596496494351328	438647273.78777504	4547489.71611541	31067377.108374014	4547453.560647269	-2005.641402605583	8620335.147974975	31067082.165191554	8619583.09040746	-6885.504690345105	0.138043649993	442262138.068
300	n/a	n/a	1	1	8.0	8.0	0.5	1.15	-1.35525271561e-18	0.0	1.59919820442e-18	0.924652238395	0.0	-2.76471553984e-18	6.20705743748e-18	0.941430547486	383969223.498	4866262.26868	33582407.7406	3912692.15417	-9400.70241645	9257484.17851	27491823.456	9424751.91639	-11537.7799524	2.15592915739e+12	4.54235629458e+12	3.33883301087e+12	1.74614072628e+12	4.51347545811e+12	3.59081136573e+12	2.25808094312e+12	2.8222312424e+12	3.91491186516e+12	3.73706404173e+12	2.60088054457e+12	2.61379404702e+12	6.15086262228e+12	1.45123884597e+13	1.11000912962e+13	6.71506049826e+12	1.51347363602e+13	1.25968581192e+13	5.08006739275e+12	7.09769979643e+12	1.63062949854e+13	1.18677437686e+13	7.81429620187e+12	9.28225741007e+12	0.00371814827698	0.00117117794039	0.00378323612717	0.00667605784405	0.000760067532582	0.00506137104335	0.000762800645087	0.000633588446834	0.000239592686275	0.000229391967804	0.000679538896597	0.00198181667226	0.13976194237515863	0.0	0.0	0.0	-0.07833757065171534	0.0	0.0	0.0	-0.06035470154431363	441092531.0582122	4494789.784384763	31581704.423456427	4494785.4669488715	-8683.087522728661	8705960.909320544	31581796.793866552	8705301.172688639	-10850.405932003861	0.139791473542	444804936.382
304	n/a	n/a	1	1	8.0	8.0	0.5	1.152	-1.46367293286e-18	0.0	-1.24683249836e-18	0.923702792902	0.0	1.95156391047e-18	1.06251812904e-17	0.940767656796	385424929.032	4843846.01195	34139040.5624	3884156.44713	9499.63829272	9376594.84625	27878908.3203	9549354.68425	6259.99174383	2.18637890226e+12	4.60200811568e+12	3.39944229719e+12	1.77256292188e+12	4.5782130507e+12	3.63644180583e+12	2.30722121805e+12	2.8668272743e+12	3.97066826373e+12	3.79675903488e+12	2.63491262091e+12	2.65229403067e+12	6.25230993771e+12	1.47553827915e+13	1.12670708901e+13	6.84843941443e+12	1.537100446e+13	1.2800008647e+13	5.18479592303e+12	7.22364250276e+12	1.65862350136e+13	1.20654764666e+13	7.94339246711e+12	9.45834183802e+12	0.00378268841389	0.00119586287596	0.00382480879649	0.00674377045004	0.000783887722936	0.00512942222733	0.000777859631685	0.000646750980697	0.000243251184731	0.000230672191513	0.000690581889561	0.00200151915438	0.14149956227369942	0.0	0.0	0.0	-0.07936491178524217	0.0	0.0	0.0	-0.06105908083433746	443532211.8150698	4469464.2832949655	32082379.797104124	4469738.126067867	8765.409542084233	8811714.450823849	32081977.419954557	8811283.344779339	5882.866927241398	0.141536193444	447319778.337
308	n/a	n/a	1	1	8.0	8.0	0.5	1.154	6.2612675461e-18	0.0	-2.52077005103e-18	0.922756286293	0.0	-2.16840434497e-19	1.26038502551e-17	0.94010579739	386835266.602	4807239.9069	34672382.7693	3843666.37765	-10733.4118602	9524295.14717	28245860.89	9702671.54162	-11013.6529256	2.21635233529e+12	4.66254762642e+12	3.46089680019e+12	1.79893859973e+12	4.64472475625e+12	3.68123305839e+12	2.35587549928e+12	2.91033595102e+12	4.02651611099e+12	3.85686882079e+12	2.67055124543e+12	2.69247901962e+12	6.35193242906e+12	1.49982946105e+13	1.14326464714e+13	6.98351359188e+12	1.560814631e+13	1.30031025945e+13	5.29180993573e+12	7.34937241853e+12	1.6866751083e+13	1.22632887131e+13	8.07226416615e+12	9.63429076139e+12	0.00384978089164	0.00121966596708	0.0038663263399	0.00681212294496	0.000808765564829	0.00519692810871	0.000792832128919	0.000660124063	0.000247005468985	0.000231923259139	0.000700664563138	0.00202132864863	0.14323416808590775	0.0	0.0	0.0	-0.08039012453170183	0.0	0.0	0.0	-0.06176285963651636	445925509.44121224	4431117.400109982	32560485.14006736	4430797.901730849	-9893.620659125654	8944169.562053591	32560500.539724424	8943526.332836853	-10342.810438150173	0.143277958777	449819984.551
312	n/a	n/a	1	1	8.0	8.0	0.5	1.156	-5.42101086243e-20	0.0	3.7947076037e-19	0.921813256609	0.0	1.35525271561e-18	-7.18283939272e-18	0.939444999988	388276640.25	4764156.87724	35244355.5032	3799080.29871	23177.6211618	9677553.64003	28641010.3429	9861823.82865	26148.8855176	2.24693695931e+12	4.72377851772e+12	3.52216734638e+12	1.82567509142e+12	4.71234285025e+12	3.72535096643e+12	2.40414076671e+12	2.95334783969e+12	4.08281724483e+12	3.91650667295e+12	2.70740809609e+12	2.7336393166e+12	6.45060147453e+12	1.52412420009e+13	1.15969952615e+13	7.1198364326e+12	1.58451725722e+13	1.32063335454e+13	5.40091879027e+12	7.47524051975e+12	1.71480774741e+13	1.24613268613e+13	8.20104109417e+12	9.81071453267e+12	0.00391907160492	0.00124240136708	0.00390734603448	0.00688178046246	0.000833409711271	0.00526330502622	0.000807631669549	0.000673770540972	0.000250828088348	0.000233147526666	0.000710455758842	0.00204102532584	0.14496577025018564	0.0	0.0	0.0	-0.08141261757869983	0.0	0.0	0.0	-0.062466003632568746	448360096.82776535	4386891.168129743	33074157.464637246	4386964.947181294	21342.22364899579	9081650.902476123	33073033.088777672	9080882.298867404	24538.747972149744	0.145016542713	452319508.203
316	n/a	n/a	1	1	8.0	8.0	0.5	1.158	-1.87024874754e-18	0.0	-5.42101086243e-20	0.92087225689	0.0	1.40946282423e-18	-6.61363325216e-18	0.93878600336	389660771.755	4729639.19169	35816598.8948	3761199.21346	6585.17436289	9835740.40299	29036264.7773	10027016.0709	1346.53049166	2.27782478149e+12	4.78568300927e+12	3.58414332682e+12	1.85296942004e+12	4.78196922678e+12	3.76888918248e+12	2.45211692811e+12	2.99587066716e+12	4.13974292534e+12	3.97553624712e+12	2.74528991937e+12	2.7752582417e+12	6.54892527316e+12	1.54848622877e+13	1.17603393137e+13	7.25719944196e+12	1.60816895738e+13	1.34098282887e+13	5.51222994919e+12	7.60088910501e+12	1.74308584304e+13	1.26599289771e+13	8.32964319812e+12	9.98766067272e+12	0.00398927746532	0.00126439518014	0.00394793638194	0.00695287898942	0.000857625669324	0.0053282092623	0.000822191663779	0.000687731044767	0.000254682460198	0.000234351602277	0.000720390674863	0.00206053839916	0.14669437915080344	0.0	0.0	0.0	-0.08243395279179482	0.0	0.0	0.0	-0.06316772419182544	450734386.06579053	4350636.968011123	33587400.64597106	4350712.05837459	6057.481736519354	9223571.298193602	33587273.66651354	9223516.853790162	1262.7234439048334	0.146752310209	454812622.295
320	n/a	n/a	1	1	8.0	8.0	0.5	1.16	-8.13151629364e-19	0.0	-2.33103467084e-18	0.919933483503	0.0	1.5720931501e-18	1.01915004214e-17	0.938129037533	391047330.704	4724585.49605	36372974.1069	3746715.71884	-5211.39677225	9992358.44842	29416021.709	10189910.619	-6728.80602551	2.30883713841e+12	4.84791579911e+12	3.6473582658e+12	1.8804092133e+12	4.8540562193e+12	3.81163232174e+12	2.49967758413e+12	3.03801983724e+12	4.19719381017e+12	4.03448449173e+12	2.7839590707e+12	2.81682020548e+12	6.6476155513e+12	1.5729133218e+13	1.19232975134e+13	7.39497563703e+12	1.63183646415e+13	1.36125014897e+13	5.62548201864e+12	7.7264673929e+12	1.77152586504e+13	1.28602806017e+13	8.4582161264e+12	1.0164425726e+13	0.00405976928536	0.0012861422515	0.00398822238073	0.00702472770141	0.000881346106237	0.00539199541269	0.000836307892517	0.000702843949438	0.000258559310689	0.000235536439311	0.000730743715439	0.00208010745241	0.14842000511827322	0.0	0.0	0.0	-0.08345391209307829	0.0	0.0	0.0	-0.0638677727710267	453116962.6797696	4341533.379872931	34085086.284413345	4341419.345553315	-4788.875777864859	9363831.47823405	34085128.22963991	9363749.926273314	-6305.558992688337	0.148485114089	457301847.326
324	n/a	n/a	1	1	8.0	8.0	0.5	1.162	-1.89735380185e-18	0.0	3.7947076037e-19	0.918996403078	0.0	2.38524477947e-18	-1.46367293286e-17	0.937474602265	392427753.872	4707855.70073	36932386.6779	3723146.78577	-8197.61315679	10126943.2415	29796669.5086	10331002.2606	-5325.72106301	2.33978393935e+12	4.91046903051e+12	3.71210730613e+12	1.90759333166e+12	4.92767531597e+12	3.85352429018e+12	2.54676795536e+12	3.08057373789e+12	4.25487614232e+12	4.09426579464e+12	2.82314335869e+12	2.85770798482e+12	6.74694906821e+12	1.59741859121e+13	1.20873366743e+13	7.53248651759e+12	1.65556158598e+13	1.38137909505e+13	5.74104390336e+12	7.85214571889e+12	1.80010496161e+13	1.30620283975e+13	8.58674916266e+12	1.03411771106e+13	0.00413143993136	0.00130783371745	0.00402820861807	0.00709693926795	0.000904634892631	0.00545519500083	0.000849752183743	0.000718968005763	0.000262478010216	0.000236702412301	0.000741845187122	0.00210026912028	0.1501426584297194	0.0	0.0	0.0	-0.08447307058623163	0.0	0.0	0.0	-0.06456561242186978	455497913.8239187	4321728.738326912	34584972.46882039	4321523.075382732	-7525.264710193365	9483277.00170443	34585527.3133791	9483678.388535192	-4987.21942741486	0.150215022747	459780714.995
328	n/a	n/a	1	1	8.0	8.0	0.5	1.164	-4.39101879857e-18	0.0	1.68051336735e-18	0.918061784972	0.0	-2.49366499672e-18	-5.66495635124e-18	0.936821765635	393784235.951	4701180.58657	37478939.0298	3707746.33133	-17950.2398225	10265011.9086	30164567.3076	10475030.7314	-18517.8618875	2.3704065721e+12	4.97307482418e+12	3.77913703812e+12	1.93436057559e+12	5.00298750355e+12	3.89464761056e+12	2.59417195466e+12	3.12346868709e+12	4.31250206623e+12	4.15699164482e+12	2.86251367098e+12	2.8979800403e+12	6.84655602401e+12	1.62197260388e+13	1.22531562865e+13	7.66934736826e+12	1.67943547392e+13	1.4014087795e+13	5.85976053537e+12	7.97767600392e+12	1.82886749617e+13	1.32643559659e+13	8.715101445e+12	1.05179466718e+13	0.00420355190086	0.00132979654796	0.00406765800303	0.00716915787383	0.000927020173756	0.00551880906292	0.000862759837593	0.000736072347995	0.00026654015181	0.000237853240015	0.000754404274183	0.00212114830322	0.15186234930924603	0.0	0.0	0.0	-0.0854905867353841	0.0	0.0	0.0	-0.06526223294312965	457856563.2955679	4311188.195097287	35072150.64978719	4311030.858649569	-16461.154936911054	9605822.720702559	35072620.638054535	9606061.286286762	-17328.69869432436	0.151942011427	462245497.34
332	n/a	n/a	1	1	8.0	8.0	0.5	1.166	-3.1170812459e-18	0.0	1.62630325873e-19	0.917128490285	0.0	2.60208521397e-18	2.54787510534e-18	0.936171805696	395132868.163	4657822.53795	38025855.2931	3663386.62213	-18535.7632077	10411635.0929	30530306.1395	10627706.8534	-19021.5215435	2.40144538458e+12	5.03611177186e+12	3.84829593472e+12	1.96038153852e+12	5.07888879722e+12	3.93528163062e+12	2.64194393554e+12	3.16565441497e+12	4.36964443105e+12	4.22034497602e+12	2.9020381052e+12	2.93826589073e+12	6.94604422042e+12	1.64668129756e+13	1.24211024475e+13	7.80541373557e+12	1.70342854163e+13	1.42145690922e+13	5.98179151861e+12	8.10229279829e+12	1.85773552544e+13	1.34657693491e+13	8.84296940794e+12	1.06960018239e+13	0.00427500689577	0.00135226600727	0.00410645857106	0.00724109841793	0.000948623937465	0.00558302648277	0.000875321809679	0.000753956483287	0.000270718269334	0.000239001570837	0.000769000260231	0.00214301336789	0.15357908792830058	0.0	0.0	0.0	-0.08650769627442387	0.0	0.0	0.0	-0.06595626625433594	460211444.56313986	4267060.790335426	35559058.6862036	4266748.188278401	-16980.730321539726	9736216.067569897	35558662.47405703	9736109.702728445	-17787.56574053793	0.153666158322	464696535.924
336	n/a	n/a	1	1	8.0	8.0	0.5	1.168	-2.53432257818e-18	0.0	1.08420217249e-19	0.91619612272	0.0	-2.16840434497e-18	8.21283145658e-18	0.935525233516	396490400.666	4563971.99717	38601804.7701	3580532.84074	12285.3628487	10563075.885	30918070.6891	10786056.1421	7549.83438847	2.43405137715e+12	5.10012105311e+12	3.91953559446e+12	1.98571405316e+12	5.15479427188e+12	3.97552562843e+12	2.68979278248e+12	3.20664041382e+12	4.42622435013e+12	4.28361579052e+12	2.9420671824e+12	2.97873536815e+12	7.0450936912e+12	1.67163261157e+13	1.25917199153e+13	7.94090337051e+12	1.72750662832e+13	1.44155840855e+13	6.10733283157e+12	8.2251830481e+12	1.8865403312e+13	1.36655546796e+13	8.9703439584e+12	1.08755412886e+13	0.00434593624006	0.00137510610258	0.00414476910382	0.00731251823305	0.000969761764191	0.00564794759923	0.000887510024625	0.00077241379187	0.000274916784388	0.00024014407344	0.000785472223063	0.00216638712297	0.15529288440603525	0.0	0.0	0.0	-0.08752482945287958	0.0	0.0	0.0	-0.06664716033833971	462581991.6108714	4176809.060364943	36072506.27435791	4177377.333008584	11243.192308835212	9870953.53203078	36071851.152274385	9871072.181832701	7055.148068087142	0.155387474608	467142265.071
340	n/a	n/a	1	1	8.0	8.0	0.5	1.17	-3.95733792957e-18	0.0	3.46944695195e-18	0.915264640933	0.0	-4.33680868994e-18	-2.98155597434e-18	0.934881535654	397800222.798	4510038.12683	39209759.0183	3528389.55938	-24869.6043455	10738464.2332	31330005.1898	10968665.1423	-19199.9939494	2.46722841939e+12	5.16511939063e+12	3.99211694234e+12	2.01052052513e+12	5.23014272058e+12	4.01535424545e+12	2.73702227681e+12	3.24769551121e+12	4.48275288728e+12	4.34631824814e+12	2.98538290296e+12	3.01962833384e+12	7.14373714441e+12	1.69683443605e+13	1.27641236273e+13	8.07613052966e+12	1.7515992218e+13	1.46156996695e+13	6.23574313484e+12	8.34643245338e+12	1.91530380591e+13	1.38641423183e+13	9.09831334627e+12	1.10573648053e+13	0.00441688686956	0.00139808535434	0.004182547816	0.00738278990947	0.00099065137879	0.00571311663288	0.00089950842473	0.000791886547287	0.000279105028258	0.000241283035638	0.000803059452601	0.00219136288181	0.1570037488096647	0.0	0.0	0.0	-0.08854203046073375	0.0	0.0	0.0	-0.06733545755584633	464902364.40148515	4123231.976165248	36615218.20770171	4123568.9541537473	-22736.647670874325	10027891.549415234	36614844.976708375	10027930.93511363	-17929.515142282056	0.157106141025	469603854.939
344	n/a	n/a	1	1	8.0	8.0	0.5	1.172	2.71050543121e-20	0.0	1.62630325873e-19	0.914334366368	0.0	-1.19262238973e-18	9.21571846613e-19	0.93424107678	399139917.259	4477527.91998	39863875.253	3492926.25811	4374.04595917	10905207.4373	31777010.9269	11142174.5344	-1934.41459739	2.49995491184e+12	5.23069449356e+12	4.06526922226e+12	2.03483354366e+12	5.30529029066e+12	4.05485828901e+12	2.78386241431e+12	3.28854265169e+12	4.53921760515e+12	4.40880533636e+12	3.03128257303e+12	3.0610561726e+12	7.24247809472e+12	1.72223105124e+13	1.29371711526e+13	8.21155371922e+12	1.77573480813e+13	1.48142476777e+13	6.36668297238e+12	8.46697867134e+12	1.94406887949e+13	1.40627325563e+13	9.22680550263e+12	1.12415268001e+13	0.00448780685222	0.00142131734716	0.00421981048546	0.00745147412826	0.00101128686939	0.00577808776211	0.000911252926063	0.00081188781204	0.000283271459596	0.000242418545223	0.000821050682975	0.00221686529137	0.1587116911548208	0.0	0.0	0.0	-0.08955894689046025	0.0	0.0	0.0	-0.06802076187435918	467262750.33813167	4089325.987617392	37200335.77303337	4089078.189174665	3994.8159188578825	10176566.522132367	37200522.62673899	10176147.351035202	-1805.1650044171452	0.158821918712	472065578.049
