 Lammps data file for nanotube
 
        2745 atoms
           1 atom types
 
  -33.66221       67.32442     xlo xhi
  -29.16934       58.33868     ylo yhi
  -80.00000       80.00000     zlo zhi
 
  Atoms
 
 2238    1  44.056   3.551   0.000
 2239    1  45.452   3.551   0.000
 2240    1  41.962   4.760   0.000
 2241    1  43.358   4.760   0.000
 2242    1  44.056   5.969   0.000
 2243    1  45.452   5.969   0.000
 2244    1  41.962   7.178   0.000
 2245    1  43.358   7.178   0.000
 2246    1  44.056   8.387   0.000
 2247    1  41.962   9.596   0.000
 2248    1  43.358   9.596   0.000
 2249    1  41.962  12.013   0.000
 2250    1  41.962  14.431   0.000
 2251    1  41.962  16.849   0.000
 2252    1  41.962  19.267   0.000
 2253    1  43.358  19.267   0.000
 2254    1  44.056  20.476   0.000
 2255    1  41.962  21.685   0.000
 2256    1  43.358  21.685   0.000
 2257    1  44.056  22.894   0.000
 2258    1  45.452  22.894   0.000
 2259    1  41.962  24.103   0.000
 2260    1  43.358  24.103   0.000
 2261    1  44.056  25.312   0.000
 2262    1  45.452  25.312   0.000
 2263    1  41.962  26.521   0.000
 2264    1  43.358  26.521   0.000
 2265    1  44.056  27.730   0.000
 2266    1  45.452  27.730   0.000
 2267    1  46.150  -0.076   0.000
 2268    1  47.546  -0.076   0.000
 2269    1  48.244   1.133   0.000
 2270    1  49.640   1.133   0.000
 2271    1  46.150   2.342   0.000
 2272    1  47.546   2.342   0.000
 2273    1  48.244   3.551   0.000
 2274    1  49.640   3.551   0.000
 2275    1  46.150   4.760   0.000
 2276    1  47.546   4.760   0.000
 2277    1  48.244   5.969   0.000
 2278    1  49.640   5.969   0.000
 2279    1  46.150   7.178   0.000
 2280    1  46.150  21.685   0.000
 2281    1  48.244  22.894   0.000
 2282    1  49.640  22.894   0.000
 2283    1  46.150  24.103   0.000
 2284    1  47.546  24.103   0.000
 2285    1  48.244  25.312   0.000
 2286    1  49.640  25.312   0.000
 2287    1  46.150  26.521   0.000
 2288    1  47.546  26.521   0.000
 2289    1  48.244  27.730   0.000
 2290    1  49.640  27.730   0.000
 2291    1  50.338  -0.076   0.000
 2292    1  51.734  -0.076   0.000
 2293    1  52.432   1.133   0.000
 2294    1  53.828   1.133   0.000
 2295    1  50.338   2.342   0.000
 2296    1  51.734   2.342   0.000
 2297    1  52.432   3.551   0.000
 2298    1  53.828   3.551   0.000
 2299    1  50.338   4.760   0.000
 2300    1  51.734   4.760   0.000
 2301    1  52.432   5.969   0.000
 2302    1  53.828   5.969   0.000
 2303    1  52.432  22.894   0.000
 2304    1  53.828  22.894   0.000
 2305    1  50.338  24.103   0.000
 2306    1  51.734  24.103   0.000
 2307    1  52.432  25.312   0.000
 2308    1  53.828  25.312   0.000
 2309    1  50.338  26.521   0.000
 2310    1  51.734  26.521   0.000
 2311    1  52.432  27.730   0.000
 2312    1  53.828  27.730   0.000
 2313    1  54.526  -0.076   0.000
 2314    1  55.922  -0.076   0.000
 2315    1  56.620   1.133   0.000
 2316    1  58.016   1.133   0.000
 2317    1  54.526   2.342   0.000
 2318    1  55.922   2.342   0.000
 2319    1  56.620   3.551   0.000
 2320    1  58.016   3.551   0.000
 2321    1  54.526   4.760   0.000
 2322    1  55.922   4.760   0.000
 2323    1  56.620   5.969   0.000
 2324    1  58.016   5.969   0.000
 2325    1  54.526   7.178   0.000
 2326    1  55.922   7.178   0.000
 2327    1  56.620   8.387   0.000
 2328    1  58.016   8.387   0.000
 2329    1  58.016  10.805   0.000
 2330    1  58.016  18.058   0.000
 2331    1  56.620  20.476   0.000
 2332    1  58.016  20.476   0.000
 2333    1  54.526  21.685   0.000
 2334    1  55.922  21.685   0.000
 2335    1  56.620  22.894   0.000
 2336    1  58.016  22.894   0.000
 2337    1  54.526  24.103   0.000
 2338    1  55.922  24.103   0.000
 2339    1  56.620  25.312   0.000
 2340    1  58.016  25.312   0.000
 2341    1  54.526  26.521   0.000
 2342    1  55.922  26.521   0.000
 2343    1  56.620  27.730   0.000
 2344    1  58.016  27.730   0.000
 2345    1  58.714  -0.076   0.000
 2346    1  60.110  -0.076   0.000
 2347    1  60.808   1.133   0.000
 2348    1  62.204   1.133   0.000
 2349    1  58.714   2.342   0.000
 2350    1  60.110   2.342   0.000
 2351    1  60.808   3.551   0.000
 2352    1  62.204   3.551   0.000
 2353    1  58.714   4.760   0.000
 2354    1  60.110   4.760   0.000
 2355    1  60.808   5.969   0.000
 2356    1  62.204   5.969   0.000
 2357    1  58.714   7.178   0.000
 2358    1  60.110   7.178   0.000
 2359    1  60.808   8.387   0.000
 2360    1  62.204   8.387   0.000
 2361    1  58.714   9.596   0.000
 2362    1  60.110   9.596   0.000
 2363    1  60.808  10.805   0.000
 2364    1  62.204  10.805   0.000
 2365    1  58.714  12.013   0.000
 2366    1  60.110  12.013   0.000
 2367    1  60.808  13.222   0.000
 2368    1  62.204  13.222   0.000
 2369    1  58.714  14.431   0.000
 2370    1  60.110  14.431   0.000
 2371    1  60.808  15.640   0.000
 2372    1  62.204  15.640   0.000
 2373    1  58.714  16.849   0.000
 2374    1  60.110  16.849   0.000
 2375    1  60.808  18.058   0.000
 2376    1  62.204  18.058   0.000
 2377    1  58.714  19.267   0.000
 2378    1  60.110  19.267   0.000
 2379    1  60.808  20.476   0.000
 2380    1  62.204  20.476   0.000
 2381    1  58.714  21.685   0.000
 2382    1  60.110  21.685   0.000
 2383    1  60.808  22.894   0.000
 2384    1  62.204  22.894   0.000
 2385    1  58.714  24.103   0.000
 2386    1  60.110  24.103   0.000
 2387    1  60.808  25.312   0.000
 2388    1  62.204  25.312   0.000
 2389    1  58.714  26.521   0.000
 2390    1  60.110  26.521   0.000
 2391    1  60.808  27.730   0.000
 2392    1  62.204  27.730   0.000
 2393    1  62.902  -0.076   0.000
 2394    1  64.298  -0.076   0.000
 2395    1  64.996   1.133   0.000
 2396    1  66.392   1.133   0.000
 2397    1  62.902   2.342   0.000
 2398    1  64.298   2.342   0.000
 2399    1  64.996   3.551   0.000
 2400    1  66.392   3.551   0.000
 2401    1  62.902   4.760   0.000
 2402    1  64.298   4.760   0.000
 2403    1  64.996   5.969   0.000
 2404    1  66.392   5.969   0.000
 2405    1  62.902   7.178   0.000
 2406    1  64.298   7.178   0.000
 2407    1  64.996   8.387   0.000
 2408    1  66.392   8.387   0.000
 2409    1  62.902   9.596   0.000
 2410    1  64.298   9.596   0.000
 2411    1  64.996  10.805   0.000
 2412    1  66.392  10.805   0.000
 2413    1  62.902  12.013   0.000
 2414    1  64.298  12.013   0.000
 2415    1  64.996  13.222   0.000
 2416    1  66.392  13.222   0.000
 2417    1  62.902  14.431   0.000
 2418    1  64.298  14.431   0.000
 2419    1  64.996  15.640   0.000
 2420    1  66.392  15.640   0.000
 2421    1  62.902  16.849   0.000
 2422    1  64.298  16.849   0.000
 2423    1  64.996  18.058   0.000
 2424    1  66.392  18.058   0.000
 2425    1  62.902  19.267   0.000
 2426    1  64.298  19.267   0.000
 2427    1  64.996  20.476   0.000
 2428    1  66.392  20.476   0.000
 2429    1  62.902  21.685   0.000
 2430    1  64.298  21.685   0.000
 2431    1  64.996  22.894   0.000
 2432    1  66.392  22.894   0.000
 2433    1  62.902  24.103   0.000
 2434    1  64.298  24.103   0.000
 2435    1  64.996  25.312   0.000
 2436    1  66.392  25.312   0.000
 2437    1  62.902  26.521   0.000
 2438    1  64.298  26.521   0.000
 2439    1  64.996  27.730   0.000
 2440    1  66.392  27.730   0.000
 2441    1  33.586  29.093   0.000
 2442    1  34.982  29.093   0.000
 2443    1  35.680  30.302   0.000
 2444    1  37.076  30.302   0.000
 2445    1  33.586  31.511   0.000
 2446    1  34.982  31.511   0.000
 2447    1  35.680  32.720   0.000
 2448    1  37.076  32.720   0.000
 2449    1  33.586  33.929   0.000
 2450    1  34.982  33.929   0.000
 2451    1  35.680  35.138   0.000
 2452    1  37.076  35.138   0.000
 2453    1  33.586  36.347   0.000
 2454    1  34.982  36.347   0.000
 2455    1  35.680  37.556   0.000
 2456    1  37.076  37.556   0.000
 2457    1  33.586  38.765   0.000
 2458    1  34.982  38.765   0.000
 2459    1  35.680  39.974   0.000
 2460    1  37.076  39.974   0.000
 2461    1  33.586  41.183   0.000
 2462    1  34.982  41.183   0.000
 2463    1  35.680  42.392   0.000
 2464    1  37.076  42.392   0.000
 2465    1  33.586  43.601   0.000
 2466    1  34.982  43.601   0.000
 2467    1  35.680  44.810   0.000
 2468    1  37.076  44.810   0.000
 2469    1  33.586  46.019   0.000
 2470    1  34.982  46.019   0.000
 2471    1  35.680  47.228   0.000
 2472    1  37.076  47.228   0.000
 2473    1  33.586  48.437   0.000
 2474    1  34.982  48.437   0.000
 2475    1  35.680  49.646   0.000
 2476    1  37.076  49.646   0.000
 2477    1  33.586  50.855   0.000
 2478    1  34.982  50.855   0.000
 2479    1  35.680  52.064   0.000
 2480    1  37.076  52.064   0.000
 2481    1  33.586  53.273   0.000
 2482    1  34.982  53.273   0.000
 2483    1  35.680  54.482   0.000
 2484    1  37.076  54.482   0.000
 2485    1  33.586  55.690   0.000
 2486    1  34.982  55.690   0.000
 2487    1  35.680  56.899   0.000
 2488    1  37.076  56.899   0.000
 2489    1  37.774  29.093   0.000
 2490    1  39.170  29.093   0.000
 2491    1  39.868  30.302   0.000
 2492    1  41.264  30.302   0.000
 2493    1  37.774  31.511   0.000
 2494    1  39.170  31.511   0.000
 2495    1  39.868  32.720   0.000
 2496    1  41.264  32.720   0.000
 2497    1  37.774  33.929   0.000
 2498    1  39.170  33.929   0.000
 2499    1  39.868  35.138   0.000
 2500    1  41.264  35.138   0.000
 2501    1  37.774  36.347   0.000
 2502    1  39.170  36.347   0.000
 2503    1  39.868  37.556   0.000
 2504    1  41.264  37.556   0.000
 2505    1  37.774  38.765   0.000
 2506    1  39.170  38.765   0.000
 2507    1  39.868  39.974   0.000
 2508    1  41.264  39.974   0.000
 2509    1  37.774  41.183   0.000
 2510    1  39.170  41.183   0.000
 2511    1  39.868  42.392   0.000
 2512    1  41.264  42.392   0.000
 2513    1  37.774  43.601   0.000
 2514    1  39.170  43.601   0.000
 2515    1  39.868  44.810   0.000
 2516    1  41.264  44.810   0.000
 2517    1  37.774  46.019   0.000
 2518    1  39.170  46.019   0.000
 2519    1  39.868  47.228   0.000
 2520    1  41.264  47.228   0.000
 2521    1  37.774  48.437   0.000
 2522    1  39.170  48.437   0.000
 2523    1  39.868  49.646   0.000
 2524    1  41.264  49.646   0.000
 2525    1  37.774  50.855   0.000
 2526    1  39.170  50.855   0.000
 2527    1  39.868  52.064   0.000
 2528    1  41.264  52.064   0.000
 2529    1  37.774  53.273   0.000
 2530    1  39.170  53.273   0.000
 2531    1  39.868  54.482   0.000
 2532    1  41.264  54.482   0.000
 2533    1  37.774  55.690   0.000
 2534    1  39.170  55.690   0.000
 2535    1  39.868  56.899   0.000
 2536    1  41.264  56.899   0.000
 2537    1  41.962  29.093   0.000
 2538    1  43.358  29.093   0.000
 2539    1  44.056  30.302   0.000
 2540    1  45.452  30.302   0.000
 2541    1  41.962  31.511   0.000
 2542    1  43.358  31.511   0.000
 2543    1  44.056  32.720   0.000
 2544    1  45.452  32.720   0.000
 2545    1  41.962  33.929   0.000
 2546    1  43.358  33.929   0.000
 2547    1  44.056  35.138   0.000
 2548    1  45.452  35.138   0.000
 2549    1  41.962  36.347   0.000
 2550    1  43.358  36.347   0.000
 2551    1  44.056  37.556   0.000
 2552    1  41.962  38.765   0.000
 2553    1  43.358  38.765   0.000
 2554    1  41.962  41.183   0.000
 2555    1  41.962  43.601   0.000
 2556    1  41.962  46.019   0.000
 2557    1  41.962  48.437   0.000
 2558    1  43.358  48.437   0.000
 2559    1  44.056  49.646   0.000
 2560    1  41.962  50.855   0.000
 2561    1  43.358  50.855   0.000
 2562    1  44.056  52.064   0.000
 2563    1  45.452  52.064   0.000
 2564    1  41.962  53.273   0.000
 2565    1  43.358  53.273   0.000
 2566    1  44.056  54.482   0.000
 2567    1  45.452  54.482   0.000
 2568    1  41.962  55.690   0.000
 2569    1  43.358  55.690   0.000
 2570    1  44.056  56.899   0.000
 2571    1  45.452  56.899   0.000
 2572    1  46.150  29.093   0.000
 2573    1  47.546  29.093   0.000
 2574    1  48.244  30.302   0.000
 2575    1  49.640  30.302   0.000
 2576    1  46.150  31.511   0.000
 2577    1  47.546  31.511   0.000
 2578    1  48.244  32.720   0.000
 2579    1  49.640  32.720   0.000
 2580    1  46.150  33.929   0.000
 2581    1  47.546  33.929   0.000
 2582    1  48.244  35.138   0.000
 2583    1  49.640  35.138   0.000
 2584    1  46.150  36.347   0.000
 2585    1  46.150  50.855   0.000
 2586    1  48.244  52.064   0.000
 2587    1  49.640  52.064   0.000
 2588    1  46.150  53.273   0.000
 2589    1  47.546  53.273   0.000
 2590    1  48.244  54.482   0.000
 2591    1  49.640  54.482   0.000
 2592    1  46.150  55.690   0.000
 2593    1  47.546  55.690   0.000
 2594    1  48.244  56.899   0.000
 2595    1  49.640  56.899   0.000
 2596    1  50.338  29.093   0.000
 2597    1  51.734  29.093   0.000
 2598    1  52.432  30.302   0.000
 2599    1  53.828  30.302   0.000
 2600    1  50.338  31.511   0.000
 2601    1  51.734  31.511   0.000
 2602    1  52.432  32.720   0.000
 2603    1  53.828  32.720   0.000
 2604    1  50.338  33.929   0.000
 2605    1  51.734  33.929   0.000
 2606    1  52.432  35.138   0.000
 2607    1  53.828  35.138   0.000
 2608    1  52.432  52.064   0.000
 2609    1  53.828  52.064   0.000
 2610    1  50.338  53.273   0.000
 2611    1  51.734  53.273   0.000
 2612    1  52.432  54.482   0.000
 2613    1  53.828  54.482   0.000
 2614    1  50.338  55.690   0.000
 2615    1  51.734  55.690   0.000
 2616    1  52.432  56.899   0.000
 2617    1  53.828  56.899   0.000
 2618    1  54.526  29.093   0.000
 2619    1  55.922  29.093   0.000
 2620    1  56.620  30.302   0.000
 2621    1  58.016  30.302   0.000
 2622    1  54.526  31.511   0.000
 2623    1  55.922  31.511   0.000
 2624    1  56.620  32.720   0.000
 2625    1  58.016  32.720   0.000
 2626    1  54.526  33.929   0.000
 2627    1  55.922  33.929   0.000
 2628    1  56.620  35.138   0.000
 2629    1  58.016  35.138   0.000
 2630    1  54.526  36.347   0.000
 2631    1  55.922  36.347   0.000
 2632    1  56.620  37.556   0.000
 2633    1  58.016  37.556   0.000
 2634    1  58.016  39.974   0.000
 2635    1  58.016  47.228   0.000
 2636    1  56.620  49.646   0.000
 2637    1  58.016  49.646   0.000
 2638    1  54.526  50.855   0.000
 2639    1  55.922  50.855   0.000
 2640    1  56.620  52.064   0.000
 2641    1  58.016  52.064   0.000
 2642    1  54.526  53.273   0.000
 2643    1  55.922  53.273   0.000
 2644    1  56.620  54.482   0.000
 2645    1  58.016  54.482   0.000
 2646    1  54.526  55.690   0.000
 2647    1  55.922  55.690   0.000
 2648    1  56.620  56.899   0.000
 2649    1  58.016  56.899   0.000
 2650    1  58.714  29.093   0.000
 2651    1  60.110  29.093   0.000
 2652    1  60.808  30.302   0.000
 2653    1  62.204  30.302   0.000
 2654    1  58.714  31.511   0.000
 2655    1  60.110  31.511   0.000
 2656    1  60.808  32.720   0.000
 2657    1  62.204  32.720   0.000
 2658    1  58.714  33.929   0.000
 2659    1  60.110  33.929   0.000
 2660    1  60.808  35.138   0.000
 2661    1  62.204  35.138   0.000
 2662    1  58.714  36.347   0.000
 2663    1  60.110  36.347   0.000
 2664    1  60.808  37.556   0.000
 2665    1  62.204  37.556   0.000
 2666    1  58.714  38.765   0.000
 2667    1  60.110  38.765   0.000
 2668    1  60.808  39.974   0.000
 2669    1  62.204  39.974   0.000
 2670    1  58.714  41.183   0.000
 2671    1  60.110  41.183   0.000
 2672    1  60.808  42.392   0.000
 2673    1  62.204  42.392   0.000
 2674    1  58.714  43.601   0.000
 2675    1  60.110  43.601   0.000
 2676    1  60.808  44.810   0.000
 2677    1  62.204  44.810   0.000
 2678    1  58.714  46.019   0.000
 2679    1  60.110  46.019   0.000
 2680    1  60.808  47.228   0.000
 2681    1  62.204  47.228   0.000
 2682    1  58.714  48.437   0.000
 2683    1  60.110  48.437   0.000
 2684    1  60.808  49.646   0.000
 2685    1  62.204  49.646   0.000
 2686    1  58.714  50.855   0.000
 2687    1  60.110  50.855   0.000
 2688    1  60.808  52.064   0.000
 2689    1  62.204  52.064   0.000
 2690    1  58.714  53.273   0.000
 2691    1  60.110  53.273   0.000
 2692    1  60.808  54.482   0.000
 2693    1  62.204  54.482   0.000
 2694    1  58.714  55.690   0.000
 2695    1  60.110  55.690   0.000
 2696    1  60.808  56.899   0.000
 2697    1  62.204  56.899   0.000
 2698    1  62.902  29.093   0.000
 2699    1  64.298  29.093   0.000
 2700    1  64.996  30.302   0.000
 2701    1  66.392  30.302   0.000
 2702    1  62.902  31.511   0.000
 2703    1  64.298  31.511   0.000
 2704    1  64.996  32.720   0.000
 2705    1  66.392  32.720   0.000
 2706    1  62.902  33.929   0.000
 2707    1  64.298  33.929   0.000
 2708    1  64.996  35.138   0.000
 2709    1  66.392  35.138   0.000
 2710    1  62.902  36.347   0.000
 2711    1  64.298  36.347   0.000
 2712    1  64.996  37.556   0.000
 2713    1  66.392  37.556   0.000
 2714    1  62.902  38.765   0.000
 2715    1  64.298  38.765   0.000
 2716    1  64.996  39.974   0.000
 2717    1  66.392  39.974   0.000
 2718    1  62.902  41.183   0.000
 2719    1  64.298  41.183   0.000
 2720    1  64.996  42.392   0.000
 2721    1  66.392  42.392   0.000
 2722    1  62.902  43.601   0.000
 2723    1  64.298  43.601   0.000
 2724    1  64.996  44.810   0.000
 2725    1  66.392  44.810   0.000
 2726    1  62.902  46.019   0.000
 2727    1  64.298  46.019   0.000
 2728    1  64.996  47.228   0.000
 2729    1  66.392  47.228   0.000
 2730    1  62.902  48.437   0.000
 2731    1  64.298  48.437   0.000
 2732    1  64.996  49.646   0.000
 2733    1  66.392  49.646   0.000
 2734    1  62.902  50.855   0.000
 2735    1  64.298  50.855   0.000
 2736    1  64.996  52.064   0.000
 2737    1  66.392  52.064   0.000
 2738    1  62.902  53.273   0.000
 2739    1  64.298  53.273   0.000
 2740    1  64.996  54.482   0.000
 2741    1  66.392  54.482   0.000
 2742    1  62.902  55.690   0.000
 2743    1  64.298  55.690   0.000
 2744    1  64.996  56.899   0.000
 2745    1  66.392  56.899   0.000
